card_number,player,team,set_name,year,sport,category,insert_name,is_rookie,is_auto,is_mem,variations,var_images
70YTC-46,Eloy Jimenez,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-47,Tyler Stephenson,Cincinnati Reds,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,True,False,False,[],{}
70YTC-48,Sixto Sanchez,Miami Marlins,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,True,False,False,[],{}
70YTC-49,Tim Lincecum,San Francisco Giants,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-50,Jack Flaherty,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-51,Sam Huff,Texas Rangers,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,True,False,False,[],{}
70YTC-52,Randy Arozarena,Tampa Bay Rays,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-53,Bo Bichette,Toronto Blue Jays,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-54,Dylan Carlson,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,True,False,False,[],{}
70YTC-55,Mike Trout,Angels,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-56,Whit Merrifield,Kansas City Royals,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-57,Tyler Glasnow,Tampa Bay Rays,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-58,Xander Bogaerts,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-59,Giancarlo Stanton,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-60,Joey Bart,San Francisco Giants,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,True,False,False,[],{}
70YTC-61,Deivi Garcia,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,True,False,False,[],{}
70YTC-62,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-63,Jazz Chisholm,Miami Marlins,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,True,False,False,[],{}
70YTC-64,Stan Musial,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-65,Greg Maddux,Chicago Cubs,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-66,Luis Robert,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-67,Roger Maris,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-68,Hank Aaron,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-69,Mike Piazza,New York Mets,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
70YTC-70,Jackie Robinson,Brooklyn Dodgers,2021 Topps Series 2,2021,baseball,Insert,70 Years of Topps Baseball Chrome,False,False,False,[],{}
DHD-1,Marcell Ozuna,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-2,Jesse Winker,Cincinnati Reds,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-3,Bryce Harper,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-4,Corey Seager,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-5,Pete Alonso,New York Mets,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-6,Andrew McCutchen,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-7,Howie Kendrick,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-8,Brad Miller,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-9,J.T. Realmuto,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-10,Ryan Braun,Milwaukee Brewers,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-11,Christian Yelich,Milwaukee Brewers,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-12,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-13,Eric Hosmer,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-14,Paul Goldschmidt,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
DHD-15,Christian Walker,Arizona Diamondbacks,2021 Topps Series 2,2021,baseball,Insert,DH Debuts,False,False,False,[],{}
ZTS-1,Luke Voit,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-2,Freddie Freeman,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-3,Jose Abreu,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-4,Mookie Betts,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-5,Mike Trout,Angels,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-6,Freddie Freeman,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-7,Marcell Ozuna,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-8,Yu Darvish,Chicago Cubs,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-9,Trea Turner,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-10,Jose Abreu,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-11,Trevor Bauer,Cincinnati Reds,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-12,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-13,Shane Bieber,Cleveland Indians,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-14,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-15,Shane Bieber,Cleveland Indians,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-16,Adalberto Mondesi,Kansas City Royals,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-17,Jacob deGrom,New York Mets,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-18,DJ LeMahieu,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-19,Bryce Harper,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
ZTS-20,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,Zero to 60,False,False,False,[],{}
SS-1,Pete Alonso,New York Mets,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-2,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-3,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-4,Mike Trout,Angels,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-5,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-6,Miguel Sano,Minnesota Twins,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-7,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-8,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-9,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-10,Freddie Freeman,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-11,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-12,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-13,Freddie Freeman,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-14,Trevor Bauer,Cincinnati Reds,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-15,Marcell Ozuna,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-16,Kenley Jansen,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-17,Devin Williams,Milwaukee Brewers,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-18,Devin Williams,Milwaukee Brewers,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-19,Dustin May,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-20,Jacob deGrom,New York Mets,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-21,Brusdar Graterol,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-22,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-23,Luis Robert,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-24,Kevin Kiermaier,Tampa Bay Rays,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
SS-25,J.T. Realmuto,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,Significant Statistics,False,False,False,[],{}
PDC-26,Rickey Henderson,Oakland Athletics,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-27,Ted Williams,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-28,Roberto Clemente,Pittsburgh Pirates,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-29,Mike Schmidt,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-30,Miguel Cabrera,Detroit Tigers,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-31,Bryce Harper,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-32,Vladimir Guerrero,Montréal Expos,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-33,Rod Carew,Minnesota Twins,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-34,Tony Gwynn,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-35,Chipper Jones,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-36,Joe Morgan,Cincinnati Reds,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-37,Carl Yastrzemski,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-38,Steve Carlton,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-39,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-40,Bob Gibson,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-41,Warren Spahn,Milwaukee Braves,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-42,Frank Robinson,Baltimore Orioles,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-43,Tom Seaver,New York Mets,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-44,Alex Rodriguez,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-45,Randy Johnson,Seattle Mariners,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-46,Roger Clemens,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-47,Stan Musial,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-48,Greg Maddux,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-49,Kirby Puckett,Minnesota Twins,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
PDC-50,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,Topps Platinum Players Die Cuts,False,False,False,[],{}
86B-1,Brady Singer,Kansas City Royals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-2,Triston McKenzie,Cleveland Indians,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-3,Jose Garcia,Cincinnati Reds,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-4,J.D. Martinez,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-5,Shane McClanahan,Tampa Bay Rays,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-6,Aaron Nola,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-7,Yu Darvish,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-8,Sixto Sanchez,Miami Marlins,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-9,Jazz Chisholm,Miami Marlins,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-10,Nick Madrigal,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-11,Michael Conforto,New York Mets,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-12,Francisco Lindor,New York Mets,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-13,Yordan Alvarez,Houston Astros,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-14,Joey Bart,San Francisco Giants,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-15,Byron Buxton,Minnesota Twins,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-16,Carlos Correa,Houston Astros,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-17,Dylan Carlson,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-18,Jose Abreu,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-19,Jose Ramirez,Cleveland Indians,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-20,Ian Anderson,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-21,Dane Dunning,Texas Rangers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-22,Jose Canseco,Oakland Athletics,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-23,Jo Adell,Angels,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-24,Randy Johnson,Seattle Mariners,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-25,Deivi Garcia,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-26,Charlie Blackmon,Colorado Rockies,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-27,Corey Seager,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-28,Ozzie Albies,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-29,Luke Voit,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-30,Cristian Pache,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-31,Sam Huff,Texas Rangers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-32,Dean Kremer,Baltimore Orioles,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-33,Bobby Dalbec,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-34,Ke'Bryan Hayes,Pittsburgh Pirates,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-35,Mike Yastrzemski,San Francisco Giants,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-36,Daulton Varsho,Arizona Diamondbacks,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-37,Manny Machado,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-38,Tanner Houck,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-39,Garrett Crochet,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-40,Luis Garcia,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-41,George Springer,Toronto Blue Jays,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-42,Willson Contreras,Chicago Cubs,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-43,Jake Cronenworth,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-44,Matt Olson,Oakland Athletics,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-45,Brailyn Marquez,Chicago Cubs,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-46,Mike Schmidt,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-47,Tarik Skubal,Detroit Tigers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-48,Alex Kirilloff,Minnesota Twins,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86B-49,Max Muncy,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,False,False,False,[],{}
86B-50,Kris Bubic,Kansas City Royals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps Baseball,True,False,False,[],{}
86AS-1,Shane Bieber,Cleveland Indians,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-2,Tony Gwynn,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-3,Max Scherzer,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-4,Nolan Ryan,Houston Astros,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-5,Pete Alonso,New York Mets,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-6,Willie Mays,San Francisco Giants,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-7,Alex Bregman,Houston Astros,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-8,Rickey Henderson,Oakland Athletics,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-9,Frank Thomas,Chicago White Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-10,Juan Soto,Washington Nationals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-11,Cal Ripken Jr.,Baltimore Orioles,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-12,Cody Bellinger,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-13,Chris Sale,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-14,Ozzie Smith,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-15,Will Clark,San Francisco Giants,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-16,Stan Musial,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-17,Ichiro,Seattle Mariners,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-18,Justin Verlander,Houston Astros,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-19,Mike Piazza,New York Mets,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-20,Roberto Clemente,Pittsburgh Pirates,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-21,Mookie Betts,Los Angeles Dodgers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-22,Fernando Tatis Jr.,San Diego Padres,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-23,Mike Trout,Angels,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-24,Ryne Sandberg,Chicago Cubs,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-25,Miguel Cabrera,Detroit Tigers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-26,Ted Williams,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-27,Christian Yelich,Milwaukee Brewers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-28,George Brett,Kansas City Royals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-29,Chipper Jones,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-30,Joe Mauer,Minnesota Twins,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-31,Kirby Puckett,Minnesota Twins,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-32,Mark McGwire,Oakland Athletics,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-33,Hank Aaron,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-34,Don Mattingly,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-35,Bryce Harper,Philadelphia Phillies,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-36,Robin Yount,Milwaukee Brewers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-37,Yadier Molina,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-38,Nolan Arenado,St. Louis Cardinals,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-39,Ronald Acuña Jr.,Atlanta Braves,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-40,Ivan Rodriguez,Texas Rangers,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-41,Derek Jeter,New York Yankees,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-42,Pedro Martinez,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
86AS-43,David Ortiz,Boston Red Sox,2021 Topps Series 2,2021,baseball,Insert,1986 Topps All Star Baseball,False,False,False,[],{}
