"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Brute Force Games","3755 Murphy Canyon Road, Suite L","San Diego","CA","US","92123","+1-619-230-5655","32.8109772","-117.115902","","{MTG,TCG,Hobby}","Su-Th 12:00-20:00, Fr-Sa 12:00-22:00","https://bruteforcemtg.com","OSM node/9416954954 | email: 30u90o62fc9nmetui71jqslba8@group.calendar.google.com, email@address.com, cs@bruteforcemtg.com | facebook: https://www.facebook.com/bruteforcemtg | instagram: https://www.instagram.com/bruteforcegames | enriched:yes","","osm","false","true"
"CALICARDS & MORE","1835 ASHLAN AVE, STE. 104","CLOVIS","CA","US","93611","(559) 478-5819","","","","{TCG}","","www.calicardsandmore.com","email: info@calicardbreaks.com | facebook: https://www.facebook.com/groups | ebay: https://www.ebay.com/str/calicards47 | enriched:yes","","directory_list","false","true"
"CARDBOARD LEGENDS, LLC","17218 SATICOY STREET","","CA","US","","(818) 342-8948","","","","{TCG}","","https://stores.cardboardlegendsonline.com/","facebook: https://www.facebook.com/cardboardlegendsonline | instagram: https://www.instagram.com/cardboardlegends | enriched:yes","","directory_list","false","true"
"CARDS AND COFFEE","6363 HOLLYWWOD BOULEVARD","LOS ANGELES","CA","US","90028","(213) 713-5973","","","","{TCG}","","www.TheCoffeeBreakers.com","email: grading@thecoffeebreakers.com, honuswagner@gmail.com, info@thecoffeebreakers.com","","directory_list","false","true"
"CARDSMITHS SPORT CARDS","5701 LONETREE BLVD, SUITE 201","ROCKLIN","CA","US","95765","(916) 259-4488","","","","{Sports,TCG}","","https://cardsmithsbreaks.com/cardsmithssportscards/","email: sam@cardsmithsbreaks.com | facebook: https://www.facebook.com/CardsmithsBreaks | instagram: https://instagram.com/cardsmithsbreaks | enriched:yes","","directory_list","false","true"
"CBC Apparel and Collectibles, LLC","17835 Gale Avenue Space 119","City of Industry","CA","US","91748","+1-951-344-9597","33.9961447","-117.915422","","{Comics}","We,Su 10:00-17:00; Sa 09:00-18:00","https://comicbookclothing.com","OSM node/9551019236 | email: help@comicbookclothing.com | facebook: https://www.facebook.com/comicbookclothing | instagram: https://instagram.com/comicbookclothing | enriched:yes","","osm","false","true"
"COACH CHRIS CARDS","715 N MOUNTAIN AVE #202","UPLAND","CA","US","91786","(909) 360-8086","","","","{TCG}","","https://coachchriscards.com/","facebook: https://www.facebook.com/coachchriscards | instagram: https://www.instagram.com/coach_chris_cards | enriched:yes","","directory_list","false","true"
"COAST CARDS","604 MAIN ST","HALF MOON BAY","CA","US","94019","(650) 560-8003","","","","{TCG}","","https://www.thesanfranciscopeninsula.com/places-to-go/half-moon-bay/","email: glide@3.4.1 | facebook: https://www.facebook.com/thesfpeninsula | instagram: https://instagram.com/thesfpeninsula | enriched:yes","","directory_list","false","true"
"Cardboard Hero","90 Simcoe St N","Oshawa","CA","US","","(905)579-7678","","","","{TCG}","","https://www.hobbynext.ca/stores/cardboard-hero/","enriched:yes","","ddg_canada","false","true"
"Chalice Collectibles","400 South Baldwin Avenue, Suite S2","Arcadia","CA","US","91007","+1 626-461-5040","34.1353586","-118.0492512","","{Collectibles}","Mo-Sa 10:00-21:00; Su 11:00-20:00","https://chalicecollectibles.com/","OSM node/13291340992 | enriched:yes","","osm","false","true"
"Chefs' Toys","6446 Telegraph Road","Commerce","CA","US","90040","+1-323-454-7604","33.9920264","-118.1410912","","{Collectibles}","Mo-Fr 08:00-17:00; Sa 09:00-17:00","https://chefstoys.com/pages/restaurant-supply-equipment-commerce","OSM way/450446550 | email: sales@chefstoys.com | facebook: https://www.facebook.com/Chefstoys | instagram: https://www.instagram.com/chefstoys | enriched:yes","","osm","false","true"
"CollectiblesinLosAngeles| TikTok","","Los Angeles","CA","US","","(310)383-5055","","","","{Collectibles}","","https://www.tiktok.com/discover/collectibles-in-los-angeles","email: barelyfriends@ninefourent.com, team@yujibeleza.co, n@musical.lyjapanをフォローし | facebook: https://www.facebook.com/tiktok | instagram: https://www.instagram.com/tiktok | enriched:yes","","ddg_pass2","false","true"
"Collectors Choice - Comic Books Store","1500 S Mooney Blvd, Suite 1","Visalia","CA","US","93277","+1 559 733 8122","36.3172216","-119.3136943","","{Comics}","","https://www.youtube.co...","OSM node/12988709223 | enriched:yes","","osm","false","true"
"Comic Cellar","135 West Main Street","Alhambra","CA","US","91801","+1 626-570-8743","34.094473","-118.1287086","","{Comics}","Mo-Th,Su 11:00-19:00; Fr-Sa 11:00-21:00","https://comiccellar.com/","OSM node/13420480272 | email: comiccellar@comiccellar.com | enriched:yes","","osm","false","true"
"Comic Quest","23811 Bridger Road, Suite Unit 111","Lake Forest","CA","US","92630","+1 949-951-9668","33.6163424","-117.708643","","{Comics,Hobby}","Mo,Su 11:00-19:00; Tu 11:00-21:00; We 10:00-22:00; Th-Fr 11:00-22:00; Sa 10:00-20:00","https://comicquest.org/","OSM node/10741884684 | facebook: https://www.facebook.com/comicquest | instagram: https://www.instagram.com/comicquestsocal | enriched:yes","","osm","false","true"
"Contact Us","","Sacramento","CA","US","","(916) 341-9710","","","","{Cards}","","https://www.pokemonpalace.com/contact-us/","email: support@pokemonpalace.com | enriched:yes","","ddg_targeted","false","true"
"Craters & Freighters","6500 Federal Boulevard","Lemon Grove","CA","US","91945","+1-619-265-0509","32.7329459","-117.0583012","","{Sports}","Mo-Fr 08:00-16:00","https://www.cratersandfreighterssandiego.com","OSM way/1370783342 | facebook: https://www.facebook.com/tr | enriched:yes","","osm","false","true"
"Crazy Squirrel Games","7711 North First Street","Fresno","CA","US","93720","+1-559-431-0188","36.8506207","-119.7750919","","{Games}","Mo-Fr 11:30-19:00; Sa 10:00-17:00; Su 11:30-17:00","https://www.shopthesquirrel.com/","OSM node/12588851102 | email: admin@crazysquirrelgamestore.com | facebook: https://www.facebook.com/crazysquirrelgamestore | instagram: https://www.instagram.com/crazysquirrelgamestore | enriched:yes","","osm","false","true"
"D&P CARDS","5968 S LAND PARK DRIVE","SACRAMENTO","CA","US","95822","(916) 391-8750","","","","{TCG}","","www.dandpsportscards.com","facebook: https://facebook.com/dandpcards | instagram: https://instagram.com/dandpsportscards | enriched:yes","","directory_list","false","true"
"Dice House Games","940 East Lincoln Avenue","Orange","CA","US","92865","+1 714-871-6494","33.8364316","-117.8433624","","{Games}","Tu-Sa 11:00-21:00; Su 11:00-19:00","http://www.dicehousegames.com/","OSM node/12060126103 | email: dicehousegames@gmail.com | facebook: https://www.facebook.com/dicehousegames | enriched:yes","","osm","false","true"
"Ember Rest","649 Main Street, Suite 101","Martinez","CA","US","94553","+1 925-387-8179","38.0173082","-122.1368532","","{Games}","","EmberRestPlay.com","OSM node/13288293113 | email: intl-segmenter@11.7.10, core-js-bundle@3.2.1, focus-within-polyfill@5.0.9 | facebook: https://www.facebook.com/profile.php | instagram: https://www.instagram.com/emberrestmartinez | enriched:yes","","osm","false","true"
"Empire TCG","9274 Middlefield Drive","Riverside","CA","US","","951 386 0934","","","","{TCG}","","https://empiretcg.com/","email: empire1tcg@gmail.com | enriched:yes","","ddg_pass2","false","true"
"Fistful of Cards, Toys, Games & Comics","901 South China Lake Boulevard","Ridgecrest","CA","US","93555","+14429669891","35.6075313","-117.6711164","","{Comics}","","https://www.chamberofcommerce.com/business-directory/california/ridgecrest/game-store/2027619304-fistful-of-cards","OSM node/1813316553 | enriched:yes","","osm","false","true"
"Friendly Hobbies","560 Marks Street, Suite E","Henderson","CA","US","89014","+1 702-790-2600","36.0617707","-115.0359526","","{Hobby}","","https://www.friendlyhobbies.com/","OSM node/10740248175 | facebook: https://www.facebook.com/FriendlyHobbies | instagram: https://www.instagram.com/friendlyhobbies | enriched:yes","","osm","false","true"
"GAMES AND CARDS SUPERSTORE","1716 COLORADO BLVD","EAGLE ROCK","CA","US","90041","(323) 341-5600","","","","{TCG,Games}","","www.gacsuperstore.com","email: info@gamesandcards.com | facebook: https://www.facebook.com/gacsuperstore | instagram: https://www.instagram.com/gacsuperstore | ebay: https://www.ebay.com/str/gameandcards | enriched:yes","","directory_list","false","true"
"Game Kastle","340 Walnut Street","Redwood City","CA","US","94063","+1 650 362 3008","37.4909186","-122.2248174","","{Games}","Mo-Th 12:00-22:00; Fr 13:00-23:00; Sa 10:00-22:00; Su 10:00-20:00","https://gamekastle.myshopify.com/pages/game-kastle-redwood-city","OSM node/1355479706 | email: info@stagheaddesigns.com, cid.nguyen@gmail.com | facebook: https://www.facebook.com/gamekastleredwoodcity | instagram: https://www.instagram.com/gk.redwoodcity | enriched:yes","","osm","false","true"
"Game Post","689 3rd Street","San Francisco","CA","US","94107","+1-415-566-0700","37.7792441","-122.392982","","{Games}","Mo-Sa 12:00-18:00","https://sfgamepost.com/","OSM node/10284006628 | email: info@sfgamepost.com | enriched:yes","","osm","false","true"
"GameZone","7943 Broadway","Lemon Grove","CA","US","91945","+1-619-467-7757","32.7425407","-117.0280452","","{Collectibles}","Tu-Th 12:00-17:00; Fr-Sa 12:00-18:00; Su 12:00-17:00; Mo off","https://www.loc8nearme.com/california/lemon-grove/gamezone/3322967/","OSM node/13310314157 | email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","osm","false","true"
"Games of Berkeley","2510 Durant Avenue","Berkeley","CA","US","","+1 510-540-7822","37.8677204","-122.25842","","{Games}","Mo-Fr 11:00-21:00; Sa 10:00-21:00; Su 10:00-19:00","https://www.gamesofberkeley.com/","OSM node/6960609056 | email: info@gamesofberkeley.com, abuse@company.site | facebook: https://www.facebook.com/berkeleygames | instagram: https://www.instagram.com/gamesofberkeley | enriched:yes","","osm","false","true"
"Gamescape North","1225 4th Street","San Rafael","CA","US","94901","+1-415-457-8698","37.9731288","-122.5303166","","{Games}","Mo-Th 11:00-19:00; Fr-Su 10:00-20:00","https://www.gamescape-north.com/","OSM node/13075112903 | email: wtf@gamescape-north.com | facebook: https://www.facebook.com/gamescapenorth | instagram: https://www.instagram.com/gamescapenorth | enriched:yes","","osm","false","true"
"Geeky Teas & Games","900 West Alameda Avenue","Burbank","CA","US","91506","+1 818-639-2283","34.1632011","-118.311852","","{Games}","Mo-Th 12:00-22:00; Fr 12:00-24:00; Sa 11:00-24:00; Su 11:00-22:00","https://www.geekyteas.com/","OSM node/8972892819 | email: orders@geekyteas.com, events@geekyteas.com, ngeekyteas@gmail.com | facebook: https://www.facebook.com/tr | instagram: https://www.instagram.com/geekyteas | enriched:yes","","osm","false","true"
"GoBack Gaming","224 East Olive Avenue","Fresno","CA","US","93728","+15594922544","36.7574793","-119.8092113","","{Collectibles}","","https://www.facebook.com/GoBackGames","OSM node/13692209735 | email: gobackgaming@yahoo.com | facebook: https://www.facebook.com/GoBackGames | enriched:yes","","osm","false","true"
"Grass Valley Games","140 Mill Street","Grass Valley","CA","US","95945","+1-530-205-9383","39.2184037","-121.0631761","","{Games}","","https://www.grassvalleygames.com/","OSM way/825913173 | email: icpick187@gmail.com | facebook: http://www.facebook.com/grassvalleygames | instagram: http://instagram.com/grassvalleygames | enriched:yes","","osm","false","true"
"Green Potion Games","1271 North Davis Road","Salinas","CA","US","93907","+1-831-208-6809","36.7021829","-121.6679879","","{Games}","","https://sectionhunk.moe/enemy/100143","OSM node/12468131591 | enriched:yes","","osm","false","true"
"HALL OF FAME BASEBALL CARDS","509 S MYRTLE AVE","MONROVIA","CA","US","91016","(626) 358-2448","","","","{Sports,TCG}","","https://www.hofbc.com/","enriched:yes","","directory_list","false","true"
"HONEY HOLE COLLECTIBLES","32123 TEMECULA PKWY UNIT C","TEMECULA","CA","US","92592","(951) 401-2019","","","","{Collectibles}","","www.honeyholecollect.com","email: hello@honeycollect.com | facebook: https://facebook.com/honeyholecollect | instagram: https://www.instagram.com/honeyholecollect | ebay: https://www.ebay.com/str/honeyholecollect | enriched:yes","","directory_list","false","true"
"Halo 13","201 Magnolia Boulevard, Suite 397","Burbank","CA","US","91502","+1-818-847-7548","34.1826928","-118.3126836","","{Comics}","Mo-Sa 11:00‑20:00; Su 11:00‑19:00","https://www.halo13anime.com/","OSM node/13713693136 | email: customerservice@halo13anime.com, halo13collectibles@yahoo.com | facebook: https://www.facebook.com/tr | enriched:yes","","osm","false","true"
"Hellbound Horror Collectibles","900 Liberace Avenue, Suite D-102","Las Vegas","CA","US","89109","+1-725-333-2671","36.1411461","-115.1429644","","{Collectibles}","Tu-Th 11:00-18:00; Fr-Sa 11:00-19:00","https://www.hellboundhorror.com/","OSM node/11496532292 | enriched:yes","","osm","false","true"
"Heroes","24 East Campbell Avenue","Campbell","CA","US","95008","+1 408-378-3667","37.2869292","-121.9491815","","{Comics}","Mo-Sa 10:00-18:00; Su 11:00-18:00","https://www.heroescomicbooks.com/index.cfm","OSM node/13115295105 | email: heroescomicbooks@gmail.com | facebook: https://www.facebook.com/heroescomicbooks | instagram: https://www.instagram.com/heroescomicbooks | enriched:yes","","osm","false","true"
"Illusive Comics & Games","5245 Stevens Creek Boulevard","Santa Clara","CA","US","95051","+1-408-985-7655","37.3238836","-121.9950113","","{Comics}","Sa-Th 11:00-19:00; Fr 11:00-21:00","https://www.illusivecomics.com/","OSM node/6814820045 | enriched:yes","","osm","false","true"
"Insomniac Collectibles","9842 Flower Street, Suite B","Bellflower","CA","US","90706","+1-562-382-0549","33.8819714","-118.1237488","","{Collectibles}","Mo-Th 12:00-21:00; Fr 12:00-22:00; Sa 10:00-22:00; Su 10:00-21:00","https://collectiblecardsbellflower.com/","OSM node/13446525780 | instagram: https://www.instagram.com/insomniac_collectibles | enriched:yes","","osm","false","true"
"Ironwood Games","1364 Disc Drive","Sparks","CA","US","89436","+1 775-626-1364","39.5777859","-119.72005","","{Games}","Mo-Fr 08:00-18:00, Sa 09:00-15:00","https://www.jjscleaners.com/","OSM node/5575010622 | email: info@jjscleaners.com | facebook: https://www.facebook.com/jjs.cleaners | enriched:yes","","osm","false","true"
"Irvine Spectrum Center","71 Fortune Dr","Irvine","CA","US","","949-450-0048","","","","{Cards}","","https://www.sportscard-stores.com/store/758/irvine/irvine-spectrum-center","enriched:yes","","ddg_targeted","false","true"
"JR's Sports Collectibles","4249 West Shaw Avenue, Suite 103","Fresno","CA","US","93722","+15592773536","36.8075707","-119.8680559","","{Sports}","","http://www.shopjrsports.com/","OSM node/13676235782 | facebook: https://www.facebook.com/JRSSPORTS | instagram: https://www.instagram.com/jrsports_559 | enriched:yes","","osm","false","true"
"KCK COLLECTIBLES","506 MAIN ST.","MURPHYS","CA","US","95247","(925) 336-6984","","","","{Collectibles}","","https://visitmurphys.com/kck-collectible/","email: info@visitmurphys.com | facebook: https://www.facebook.com/VisitMurphys | instagram: https://www.instagram.com/visitmurphys | enriched:yes","","directory_list","false","true"
"King Kong Comics and Games","6700 Amador Plaza Road","Dublin","CA","US","94568","+1 925 560-0402","37.7037787","-121.9274895","","{Comics}","","https://kingkongcomicsandgames.com/","OSM way/358985302 | email: abuse@company.site | facebook: https://www.facebook.com/KingKongComicsandGames | instagram: https://www.instagram.com/kingkongcomicsandgames | enriched:yes","","osm","false","true"
"Kingslayer Games & Trading Cards","23615 El Toro Road, Suite Suite V","Lake Forest","CA","US","92630","+1 949-215-3936","33.6208111","-117.7029974","","{TCG}","Mo-Fr 11:00-21:00; Sa 11:00-20:00; Su 11:00-17:00","https://kingslayergames.com/","OSM node/10791243113 | email: contact@kingslayergames.com | facebook: https://www.facebook.com/kingslayergames | instagram: https://www.instagram.com/kingslayergames | tcgplayer: https://kingslayergames.tcgplayerpro.com | enriched:yes","","osm","false","true"
"Knowhere Games & Comics","125 Vallecitos de Oro, Suite J","San Marcos","CA","US","92069","+1 760-891-8333","33.1405252","-117.18083","","{Comics}","Mo 14:00-20:00; We-Th, Sa 12:00-20:00; Fr 12:00-22:00; Su 12:00-18:00","https://www.knowheregamesandcomics.com","OSM node/12861739328 | facebook: https://www.facebook.com/groups | instagram: https://www.instagram.com/knowheregc | enriched:yes","","osm","false","true"
"Krier's Cards and Comics","3900 Pelandale Ave Ste 305","Modesto","CA","US","","209-522-0511","","","","{Comics,TCG}","","https://www.sportscard-stores.com/store/818/modesto/kriers-cards-and-comics","enriched:yes","","ddg_pass2","false","true"
"LEEZ GAMES 栗子派🌰","2435 Forest Avenue, Suite 300","San Jose","CA","US","95128","+1-669-250-5339","37.3271927","-121.9479228","","{Games}","","https://www.leez.games/","OSM node/12960057902 | enriched:yes","","osm","false","true"
"LIGHT THE LAMP SPORTS CARDS","367 Charlotte St","Sydney","CA","US","","(902)-562-6776","","","","{Sports,TCG}","","https://www.downtownsydney.ca/product-page/light-the-lamp-sports-cards","email: info@downtownsydney.ca | facebook: https://www.facebook.com/DowntownSydney | instagram: https://www.instagram.com/DowntownSydney | enriched:yes","","ddg_canada","false","true"
"Legends Comics and Games","5412 North Blackstone Avenue","Fresno","CA","US","93710","+1-559-374-5020","36.816286","-119.7899313","","{Comics}","","https://legendscomics-games.com/","OSM node/13239328117 | enriched:yes","","osm","false","true"
"Locations","","Los Angeles","CA","US","","(310) 278-0887","","","","{Cards}","","https://www.californiasportscards.com/information.php/info_id/8","enriched:yes","","ddg_targeted","false","true"
"Lower Level Sports Cards","","Winnipeg","CA","US","","204-421-1299","","","","{Sports,TCG}","","https://lowerlevelsportscardshop.ca/","enriched:yes","","ddg_targeted","false","true"
"MAXIMUM SPORTS","3401 DALE ROAD #151","MODESTO","CA","US","95256","(209) 663-7929","","","","{Sports}","","www.Maximumsports.net","email: hi@mystore.com, jhughes@maximumsports.net | enriched:yes","","directory_list","false","true"
"MOJOBREAK INC.","2060 DUANE AVE.","SANTA CLARA","CA","US","95054","(408) 320-2269","","","","{Cards}","","www.mojobreakshop.com","email: info@mojobreakshop.com | facebook: https://www.facebook.com/mojobreak | instagram: https://www.instagram.com/mojobreakshop | enriched:yes","","directory_list","false","true"
"MONTEREY BAY COLLECTORS LOUNGE","469 PACIFIC ST","MONTEREY","CA","US","93940","(831) 200-3942","","","","{Cards}","","https://www.chamberofcommerce.com/business-directory/california/monterey/sports-card-store/2016123933-monterey-bay-collectors-lounge","enriched:yes","","directory_list","false","true"
"MVP SPORTSCARDS","24881 ALICIA PKWY, STE J","LAGUNA HILLS","CA","US","92653","(949) 837-7830","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/901/laguna-hills/mvp-sportscards","enriched:yes","","directory_list","false","true"
"MVP TRADING CARDS COMPANY","8700 RESEDA BLVD SUITE 219","NORTHRIDGE","CA","US","91324","(818) 626-8727","","","","{TCG}","","www.mvptradingcards.com","email: sales@mvptradingcards.com | facebook: https://facebook.com/mvptradingcards | instagram: https://instagram.com/mvptradingcards | enriched:yes","","directory_list","false","true"
"NEIGHBORHOOD CARD SHOP","312 N HAM LN","LODI","CA","US","95242","(209) 263-7175","","","","{TCG}","","https://cardshopsnearme.com/california/neighborhood-card-shop/","enriched:yes","","directory_list","false","true"
"NORCAL SPORTS CARDS","1821 DOUGLAS BLVD, #C-4","ROSEVILLE","CA","US","95661","(916) 358-9982","","","","{Sports,TCG}","","https://www.loc8nearme.com/california/roseville/norcal-sports-cards-and-collectibles/7825929/","email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","directory_list","false","true"
"NORTHRIDGE SPORTS COLLECTIBLES","9514 RESEDA BLVD UNIT 14","NORTHRIDGE","CA","US","91324","(818) 886-5812","","","","{Sports,Collectibles}","","www.northridgesportscollectibles.com","instagram: https://www.instagram.com/northridgesportscollectibles | ebay: https://www.ebay.com/usr/astrocards818 | enriched:yes","","directory_list","false","true"
"Natural Twenty Gaming","4136 West Sunset Road","Henderson","CA","US","89014","+1-702-778-6776","36.0714441","-115.0841381","","{Games}","","https://www.loc8nearme.com/nevada/las-vegas/natural-twenty-games/5307821/","OSM node/12898494860 | email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | enriched:yes","","osm","false","true"
"OMG COLLECTIBLES","77622 COUNTRY CLUB DR STE J","PALM DESERT","CA","US","92211","(509) 452-2126","","","","{Collectibles}","","WWW.OMGCOLLECTIBLES.COM","enriched:yes","","directory_list","false","true"
"Odyssey Games","1795 East Colorado Boulevard","Pasadena","CA","US","91106","+1-626-817-9522","34.1462015","-118.1133472","","{Games}","Mo-Sa 10:00-23:00PM, Su 10:00-21:00","https://odysseygamesco.com/","OSM node/11296190059 | email: przuber@gmail.com | facebook: https://www.facebook.com/OdysseyGamesPasadena | instagram: https://www.instagram.com/odysseygamespasadena | enriched:yes","","osm","false","true"
"Olhausen Gamerooms and Outdoors","5620 Kearny Mesa Road","San Diego","CA","US","92111","+1-858-277-0450","32.8368382","-117.1388231","","{Games}","","https://olhausengo.com/","OSM node/9411532271 | enriched:yes","","osm","false","true"
"PAPAJAY CARDS","10 ENTERPRISE DR SUITE A","ROHNERT PARK","CA","US","94928","(707) 548-4730","","","","{TCG}","","https://www.papajaycards.com/","facebook: https://www.facebook.com/PapajayCards | instagram: https://www.instagram.com/papajaycards | enriched:yes","","directory_list","false","true"
"PENINSULA SPORTS CARDS","390 EL CAMINO REAL, SUITE H","BELMONT","CA","US","94002","(650) 595-5115","","","","{Sports,TCG}","","https://www.peninsulasportscards.com/","email: pscsb1981@gmail.com | facebook: http://www.facebook.com/2008 | instagram: https://www.instagram.com/peninsulasportscards | enriched:yes","","directory_list","false","true"
"PSA Dealer: D & P Sports Cards","","Sacramento","CA","US","","(916) 391-8750","","","","{Sports,TCG}","","https://www.psacard.com/dealers/detail/d-p-sports-cards/3584","enriched:yes","","ddg_pass2","false","true"
"PSA Dealer: Lazy Trading Cards","","Richmond","CA","US","","236-268-4518","","","","{TCG}","","https://www.psacard.com/dealers/detail/lazy-trading-cards/5564","enriched:yes","","ddg_canada","false","true"
"PSA Dealer: Slabspace Sports Cards/ PTCG","15455 Jeffrey Road","Irvine","CA","US","","6579662055","","","","{Sports,TCG}","","https://www.psacard.com/dealers/detail/slabspace-sports-cards-ptcg/3670","enriched:yes","","ddg_targeted","false","true"
"PSA Dealer: Trading Card Warehouse Inc.","","Moncton","CA","US","","506-889-7452","","","","{TCG}","","https://www.psacard.com/dealers/detail/trading-card-warehouse-inc/5610","enriched:yes","","ddg_canada","false","true"
"Pacific Coast Hobbies","1747 Pacific Coast Hwy","Lomita","CA","US","","+1 310-530-7127","33.7898439","-118.3092903","","{Hobby}","Mo-Sa 10:00-20:00, Su 11:00-17:00","https://pchobbies.com","OSM node/2685896371 | facebook: https://www.facebook.com/pchobbies | instagram: https://www.instagram.com/pchobbies | ebay: https://www.ebay.com/str/pacificcoasthobbies | enriched:yes","","osm","false","true"
"Pineapple Collectibles","55 South Gibson Road, Suite 109","Henderson","CA","US","89012","+1-702-831-1212","36.0299672","-115.0307717","","{Collectibles}","Th-Su 12:00-18:00","https://pineapplecollectibles.com/","OSM way/1482702494 | email: slick-carousel@1.8.1 | facebook: https://www.facebook.com/pineapplecollectibles | instagram: https://www.instagram.com/pineapplecollectibles | enriched:yes","","osm","false","true"
"Pokebox USA","625 West Las Tunas Drive","San Gabriel","CA","US","91776","+1-626-872-1952","34.102581","-118.1095369","","{Games}","Mo,We-Su 12:00-20:00; Tu off","https://www.pokeboxusa.com/","OSM node/13460693691 | email: info@pokeboxusa.com | facebook: https://www.facebook.com/pokeboxau | instagram: https://www.instagram.com/pokeboxau | enriched:yes","","osm","false","true"
"Project CCG","39 South Garfield Avenue","Alhambra","CA","US","91801","+1 626-703-4076","34.0943524","-118.1264869","","{Games}","Mo 12:00-17:00; Tu-Fr 11:00-21:00; Sa-Su 12:00-21:00","https://projectccg.com/","OSM node/13687014854 | instagram: https://www.instagram.com/projectccg | tcgplayer: https://projectccg.tcgplayerpro.com | enriched:yes","","osm","false","true"
"R/C Country Hobbies","9500 Micron Avenue","Sacramento","CA","US","95827","+1-916-731-5868","38.5614853","-121.343462","","{Hobby}","Mo-Fr 10:00-18:30; Sa 10:00-17:00","https://rccountryhobbies.com/","OSM node/10874248456 | facebook: https://www.facebook.com/rccountryhobbies | instagram: https://www.instagram.com/rccountryhobbies | enriched:yes","","osm","false","true"
"RIZO SPORTS & TCG","400 BROADWAY","SANTA MONICA","CA","US","90401","(310) 713-1144","","","","{Sports,TCG}","","WWW.RIZOSPORTSLLC.COM","email: sales@rizosportsllc.com | facebook: https://www.facebook.com/people | instagram: https://instagram.com/rizosports | enriched:yes","","directory_list","false","true"
"RL SPORTS CARDS","645 S STATE COLLEGE BLVD UNIT #B","FULLERTON","CA","US","92831","(657) 445-2300","","","","{Sports,TCG}","","www.RLSportsCards.com","email: info@rlsportscards.com, admin@rlsportscards.com | facebook: https://facebook.com/rl.sportscards | instagram: http://instagram.com/rl.sportscards | enriched:yes","","directory_list","false","true"
"ROSS CARDS & COLLECTIBLES","267 N EL CAMINO REAL G","ENCINITAS","CA","US","92024","(760) 704-8164","","","","{TCG,Collectibles}","","https://rosscardscollectibles.com/pages/contact","facebook: https://www.facebook.com/Rosscardsandcollectibles | instagram: https://www.instagram.com/ross_cards_collectibles_idaho | enriched:yes","","directory_list","false","true"
"Russo's Sports Collectibles","9000 Ming Ave Ste I-4","Bakersfield","CA","US","","661-665-4686","","","","{Sports,Collectibles}","","https://www.sportscard-stores.com/store/109/bakersfield/russos-sports-collectibles","facebook: https://www.facebook.com/pages | enriched:yes","","ddg_pass2","false","true"
"SD SPORTS CARDS","12759 POWAY ROAD STE 108","POWAY","CA","US","92064","(858) 999-2286","","","","{Sports,TCG}","","https://cardshopsnearme.com/california/sd-sports-cards/","enriched:yes","","directory_list","false","true"
"SOG Military and Law Enforcement Collectibles","8581 Gravenstein Highway","Cotati","CA","US","94931","+1 866 622-8764","38.3317118","-122.7114833","","{Collectibles}","","https://www.norbay.com/","OSM node/10940368619 | email: specialoperationsgroup@comcast.net | enriched:yes","","osm","false","true"
"SOUTH BAY BASEBALL CARDS, INC.","1751 PACIFIC COSAT HWY.","LOMITA","CA","US","90717","(310) 530-5818","","","","{Sports,TCG}","","https://www.allbiz.com/business/south-bay-baseball-cards-inc-310-530-5818","enriched:yes","","directory_list","false","true"
"SOUTH BAY SPORTS CARDS","566 SOUTH MURPHY AVE","SUNNYVALE","CA","US","94086","(408) 530-8250","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/california/sunnyvale/sports-card-store/2000546168-south-bay-sports-cards","enriched:yes","","directory_list","false","true"
"SPORTS EMPIRE","201 E. MAGNOLIA BLVD SUITE 393","BURBANK","CA","US","91502","(818) 433-7283","","","","{Sports}","","https://www.24hourfitness.com/gyms/burbank-ca/burbank-empire-super-sport","email: cpo@24hourfit.com, cpm@24hourfit.com, ccpadr@24hourfit.com | facebook: https://www.facebook.com/303211156356811 | instagram: https://www.instagram.com/24HourFitness | enriched:yes","","directory_list","false","true"
"SPORTS SOURCE 2","11841 VENTURA BLVD","STUDIO CITY","CA","US","91604","(818) 980-4155","","","","{Sports}","","https://sports-source-2.square.site/","email: gi1ant@aol.com | facebook: https://www.facebook.com/SportsSource2 | instagram: https://www.instagram.com/sportssource2 | ebay: https://www.ebay.com/str/sportssource2 | enriched:yes","","directory_list","false","true"
"STEVENS CREEK SPORTS CARDS","3220 STEVENS CREEK BLVD. #D","SAN JOSE","CA","US","95117","(408) 243-1120","","","","{Sports,TCG}","","https://www.ebay.com/str/stevenscreeksportscards","enriched:yes","","directory_list","false","true"
"San Ysidro Games","4650 Border Village Road","San Diego","CA","US","92173","+1-619-428-5991","32.5477466","-117.0347746","","{Yu-Gi-Oh,TCG,Hobby}","","https://www.maxpreps.com/ca/san-diego/san-ysidro-cougars/lacrosse/","OSM node/8732422112 | facebook: https://www.facebook.com/maxpreps | instagram: https://www.instagram.com/maxpreps | enriched:yes","","osm","false","true"
