"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Infinite TCG – Fort Wayne, Indiana","","Fort Wayne","IN","US","","260-739-6465","","","","{TCG}","","https://www.lgsfinder.org/indiana/fort-wayne/infinite-tcg-fort-wayne","","","ddg_pass2","false","true"
"Triumph TCG in Fresno, CA 93727","5494 E Lamona Ave Suite 140 inFresno","Fresno","IN","US","","559-470-5170","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/california/fresno/collectibles-store/2013953436-triumph-tcg","","","ddg_pass2","false","true"
"Visit Us: Discover Card & Coin at Green Bay, WI","2276 Last Check-in: Jan 4","Green Bay","IN","US","","(920) 489-2276","","","","{TCG}","","https://www.cardandcoingreenbay.com/location","","","ddg_pass2","false","true"
"Cards At The Cages Greensboro NC","","Greensboro","IN","US","","336-851-0506","","","","{TCG}","","https://www.ebay.com/str/toppnotchcards","","","ddg_pass2","false","true"
"Cards At the Cages Inc","","Greensboro","IN","US","","(336) 851-0506","","","","{TCG}","","https://www.allbiz.com/business/cards-at-the-cages-inc_1v-336-851-0506","","","ddg_pass2","false","true"
"Sports Memorabilia of Ct in Hartford, CT 06106","","Hartford","IN","US","","860-819-3914","","","","{Sports,Collectibles}","","https://www.chamberofcommerce.com/business-directory/connecticut/hartford/collectibles-store/2016001778-sports-memorabilia-of-ct","","","ddg_pass2","false","true"
"HOMETOWN HOBBIES","1119 4th Ave","Huntington","IN","US","","304-523-4263","","","","{Cards}","","https://www.loc8nearme.com/west-virginia/huntington/hometown-hobbies/2878160/","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Huntington,WV- Manta.com","","Huntington","IN","US","","(304) 525-0924","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_N39/hobby_toy_and_game_shops/huntington_wv","","","ddg_pass2","false","true"
"Hometown Hobbies in Huntington, WV 25701","1119 4th Ave inHuntington","Huntington","IN","US","","304-523-4263","","","","{Cards}","","https://www.chamberofcommerce.com/business-directory/west-virginia/huntington/hobby-store/5139046-hometown-hobbies","","","ddg_pass2","false","true"
"Baseball Card Exchange","8519 Westfield Blvd","Indianapolis","IN","US","","317-254-8681","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/300/indianapolis/baseball-card-exchange","","","ddg_pass2","false","true"
"Posts","8244 Center Run Dr","Indianapolis","IN","US","","317-577-0900","","","","{Cards}","","http://www.gametimeindy.com/","","","ddg_pass2","false","true"
"Jackson's Card Shop","143 B STONEBROOK PL","Jackson","IN","US","","731-664-6726","","","","{TCG}","","https://www.sportscard-stores.com/store/779/jackson/jacksons-card-shop","","","ddg_pass2","false","true"
"Kaleido TCG","","Jersey City","IN","US","","201-238-8175","","","","{TCG}","","https://www.lgsfinder.org/new-jersey/jersey-city/kaleido-tcg-jersey-city","","","ddg_pass2","false","true"
"Duncan’s Sports Cards in Jonesboro, AR 72401","2623 E Nettleton Ave","Jonesboro","IN","US","","870-565-2230","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/arkansas/jonesboro/sports-card-store/2026680356-duncans-sports-cards","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Jonesboro,AR- Manta.com","3529 East Nettleton Avenue","Jonesboro","IN","US","","(870) 203-9925","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_13C/hobby_toy_and_game_shops/jonesboro_ar","","","ddg_pass2","false","true"
"Jonesboro Sports Cards & Memorabilia","424 Southwest Dr City:JonesboroPhone : (870) 565-2230JonesboroSportsCardsand Memorabilia inJonesboro","Jonesboro","IN","US","","(870) 565-2230","","","","{Sports,TCG,Collectibles}","","https://www.facebook.com/jonesborosportscards/","","","ddg_pass2","false","true"
"Scott's Collectibles in Kannapolis, NC 28083","","Kannapolis","IN","US","","704-784-2277","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/north-carolina/kannapolis/collectibles-store/2007339588-scott-s-collectibles","","","ddg_pass2","false","true"
"AJ Collectables Kenosha in Kenosha, WI 53142","4623 75th St Unit 11 inKenosha","Kenosha","IN","US","","800-781-2030","","","","{Cards}","","https://www.chamberofcommerce.com/business-directory/wisconsin/kenosha/sports-card-store/2024507388-aj-collectables-kenosha","","","ddg_pass2","false","true"
"Kilby's Extreme RC Hobby Shop in Kingsport, TN","","Kingsport","IN","US","","423-288-5180","","","","{Sports,Collectibles}","","https://hobby-stores.cmac.ws/kilbys-extreme-rc-hobby-shop/1570/","","","ddg_pass2","false","true"
"Anubis Games and Hobby","120 Curran Ln","Lafayette","IN","US","","3374843141","","","","{Games,Collectibles}","","https://anubisgamehobby.com/","","","ddg_pass2","false","true"
"Gameday Little Rock","9101 W. Markam St","Little Rock","IN","US","","501-223-5155","","","","{Games}","","https://www.facebook.com/gamedaylittlerock/","","","ddg_pass2","false","true"
"Beverly Hills Baseball Cards in Los Angeles, CA 90035","1137 S Robertson Blvd inLosAngeles","Los Angeles","IN","US","","310-278-0887","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/california/los-angeles/sports-card-store/2002894587-beverly-hills-baseball-cards","","","ddg_pass2","false","true"
"Baseball Cards 4-U Co","","Macon","IN","US","","(478) 746-0666","","","","{Sports,TCG}","","https://www.allbiz.com/business/baseball-cards-u-co-478-746-0666","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Madison,WI- Manta.com","89 East Towne Boulevard","Madison","IN","US","","(608) 721-6015","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_NTG/hobby_toy_and_game_shops/madison_wi","","","ddg_pass2","false","true"
"Exclusive Sports memorabilia & collectibles in Manchester, NH 03102 ...","159 S Main St inManchester","Manchester","IN","US","","603-506-9544","","","","{Sports,Collectibles}","","https://www.chamberofcommerce.com/business-directory/new-hampshire/manchester/collectibles-store/2026448792-exclusive-sports-memorabilia-collectibles","","","ddg_pass2","false","true"
"Quinn’s Trading Cards","575 S Willow St 2nd Floor inManchester","Manchester","IN","US","","603-854-5116","","","","{TCG}","","","","","ddg_pass2","false","true"
"Elwood Sports Cards in Medford, OR 97501","22 S Central Ave inMedford","Medford","IN","US","","541-816-9047","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/oregon/medford/sports-card-store/2016361597-elwood-sports-cards","","","ddg_pass2","false","true"
"Iconic games&hobbies in Mesa, AZ 85213","2820 E University Dr #111 inMesa","Mesa","IN","US","","480-924-0782","","","","{Games}","","https://www.chamberofcommerce.com/business-directory/arizona/mesa/trading-card-store/2014069843-iconic-games-hobbies","","","ddg_pass2","false","true"
"North Valley Games","3460 E Southern Ave #107 inMesa","Mesa","IN","US","","602-441-4753","","","","{Games}","","https://www.chamberofcommerce.com/business-directory/arizona/mesa/trading-card-store/2026291929-north-valley-games-mesa","","","ddg_pass2","false","true"
"AllSports Collectibles","","Miami","IN","US","","(305)-541-8340","","","","{Sports,Collectibles}","","https://allsportscollectiblesmia.wordpress.com/","","","ddg_pass2","false","true"
"PJ Sports Cards in Milwaukee, WI 53219","5101 West Oklahoma Avenue inMilwaukee","Milwaukee","IN","US","","(414) 403-0633","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/united-states/wisconsin/milwaukee/sports-card-store/1332628898-pj-sports-cards","","","ddg_pass2","false","true"
"baseballcards in Milwaukee, WI","","Milwaukee","IN","US","","(414) 672-7777","","","","{Sports,TCG}","","https://www.yellowbot.com/tags/baseballcards/Milwaukee,+WI/page1.html","","","ddg_pass2","false","true"
"NorthDakotaGameStores","","Minot","IN","US","","(701) 838-1658","","","","{Games}","","https://localgamestores.com/North+Dakota/","","","ddg_pass2","false","true"
"Retrofix Games","","Missoula","IN","US","","(406) 926-6911","","","","{Games}","","https://www.allbiz.com/business/retrofix-games-406-926-6911","","","ddg_pass2","false","true"
"TNT Antiques and Collectibles","","Modesto","IN","US","","209-567-2119","","","","{Collectibles}","","https://www.antiqueace.com/explore/TNT-Antiques-and-Collectibles/","","","ddg_pass2","false","true"
"Outer Limits Boro","1244 NW Broad St","Murfreesboro","IN","US","","615-624-7599","","","","{Cards}","","https://theouterlimitsboro.com/","","","ddg_pass2","false","true"
"thegamecave.tcgplayerpro.com","2710 Old Lebanon Pike 28Nashville","Nashville","IN","US","","(615) 678-5768","","","","{TCG,Games}","","https://thegamecave.tcgplayerpro.com/","","","ddg_pass2","false","true"
"A&M Hobby Shop","10 BEST Card Shop in New Bern","New Bern","IN","US","","(252) 288-6930","","","","{Collectibles}","","https://www.facebook.com/amhobbyshop/","","","ddg_pass2","false","true"
"ENC Sports Cards","3100 Dr. M.L. King Jr. Boulevard","New Bern","IN","US","","252-634-2273","","","","{Sports,TCG}","","https://www.facebook.com/ENCSportsCards/","","","ddg_pass2","false","true"
"Catan: On the Road","24 hours. 2858 Airline Boulevard PortsmouthVA23701 United States","Norfolk","IN","US","","1757465161","","","","{Cards}","","https://atlantis-comics.com/products/catan-on-the-road","","","ddg_pass2","false","true"
"Elite Memorabilia & Collection in Norwalk, CT 06851","35 Center Ave inNorwalk","Norwalk","IN","US","","203-820-8317","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/connecticut/norwalk/sports-memorabilia-store/2015362725-elite-memorabilia-collection","","","ddg_pass2","false","true"
"Owensboro.cards","","Owensboro","IN","US","","812-297-9518","","","","{TCG}","","https://www.facebook.com/owensborocards/","","","ddg_pass2","false","true"
"The Card District","1728 Sweeney Street","Owensboro","IN","US","","(270) 240-1014","","","","{TCG}","","https://thecarddistrict.com/","","","ddg_pass2","false","true"
"Fable Hobby in Portland, OR 97225","4826 SW Scholls Ferry Rd inPortland","Portland","IN","US","","503-209-1797","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/oregon/portland/trading-card-store/2013358185-fable-hobby","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Providence,RI- Manta.com","","Providence","IN","US","","(401) 626-1833","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_J0H/hobby_toy_and_game_shops/providence_ri","","","ddg_pass2","false","true"
"Rescue Gaming","1926 Smith st NorthProvidence","Providence","IN","US","","401-949-6386","","","","{Cards}","","https://frgcollectibles.tcgplayerpro.com/","","","ddg_pass2","false","true"
"Platinum Sports and Music Memorabilia","","Provo","IN","US","","(801) 691-1787","","","","{Sports,Collectibles}","","https://www.allbiz.com/business/platinum-music-and-sports-collectibles-801-691-1787","","","ddg_pass2","false","true"
"Triangle Area Trading Cards in Raleigh, NC 27606","2891 Jones Franklin Rd inRaleigh","Raleigh","IN","US","","919-615-0914","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/north-carolina/raleigh/trading-card-store/2026400720-triangle-area-trading-cards","","","ddg_pass2","false","true"
"Ball Hogs Sports Cards, Collectibles & More in Reno, NV 89502","4104 Kietzke Ln inReno","Reno","IN","US","","775-432-2124","","","","{Sports,TCG,Collectibles}","","https://www.chamberofcommerce.com/business-directory/nevada/reno/sports-card-store/2006363021-ball-hogs-sports-cards-collectibles-more","","","ddg_pass2","false","true"
"Rutland Collectibles in Rutland, VT 05701","","Rutland","IN","US","","(802) 747-3344","","","","{Collectibles}","","https://www.chamberofcommerce.com/united-states/vermont/rutland/collectibles-store/2001217594-rutland-collectibles","","","ddg_pass2","false","true"
"Rutland's Baseball Cards in Rutland, Vermont 05701","","Rutland","IN","US","","(802) 775-6212","","","","{Sports,TCG}","","https://www.ibegin.com/directory/us/vermont/rutland/rutlands-baseball-cards/","","","ddg_pass2","false","true"
"Centre City Sports Collectibles","2025 Victor Caymaris Contact Information 1027 Sixth AvenueSanDiego","San Diego","IN","US","","(619) 338-0007","","","","{Sports,Collectibles}","","https://www.keepupcards.com/shop/centre-city-sports-collectibles","","","ddg_pass2","false","true"
"Hero Source Toys & Collectibles in Sanford, NC 27330","1913 Bragg St inSanford","Sanford","IN","US","","919-292-1441","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/north-carolina/sanford/toy-store/2025385654-hero-source-toys-collectibles","","","ddg_pass2","false","true"
"The Hobby Shop in Sanford, NC 27330","110 S Steele St inSanford","Sanford","IN","US","","919-776-9131","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/north-carolina/sanford/picture-frame-shop/2000722606-the-hobby-shop","","","ddg_pass2","false","true"
"All Things Sports SUX in Sioux City, IA 51103","716 W 7th St inSiouxCity","Sioux City","IN","US","","712-635-7847","","","","{Sports}","","https://www.chamberofcommerce.com/business-directory/iowa/sioux-city/sports-card-store/2027653788-all-things-sports-sux","","","ddg_pass2","false","true"
"Champs Sports in 1510 West Empire MallSiouxFalls,SouthDakota","1510 West Empire MallSiouxFalls","Sioux Falls","IN","US","","(605) 323-0037","","","","{Sports}","","https://stores.champssports.com/sd/siouxfalls/1510-west-empire-mall-14675.html","","","ddg_pass2","false","true"
"Dauby'sSportCenterSiouxFallsSD, 57105 – Manta.com","","Sioux Falls","IN","US","","(605) 271-0480","","","","{Sports}","","https://www.manta.com/c/mm7g2qb/dauby-s-sport-center","","","ddg_pass2","false","true"
"Shopping|SiouxFalls,SD- Manta.com","3310 South Minnesota Avenue","Sioux Falls","IN","US","","(605) 338-9519","","","","{Cards}","","https://www.manta.com/mb_53_B6_JLL/shopping/sioux_falls_sd","","","ddg_pass2","false","true"
"Triple Play Sports Cards, Inc.","","Sioux Falls","IN","US","","605-338-9519","","","","{Sports,TCG}","","https://www.facebook.com/tpscnet/","","","ddg_pass2","false","true"
"Bitgo Hobby in South Bend, IN 46628","1620 Commerce Dr inSouthBend","South Bend","IN","US","","866-248-4699","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/indiana/south-bend/store/2016035809-bitgo-hobby","","","ddg_pass2","false","true"
"Spokane Valley Sportscards","","Spokane","IN","US","","(509) 921-8037","","","","{Sports,TCG}","","https://www.allbiz.com/business/spokane-valley-sportscards_1F-509-921-8037","","","ddg_pass2","false","true"
"AAA Games Arena","233 Memorial Ave WestSpringfield","Springfield","IN","US","","(413) 750-8717","","","","{Games}","","https://www.facebook.com/AAAgamesandcards/","","","ddg_pass2","false","true"
"Hobby shop in Springfield, Illinois","1500 S 6th St","Springfield","IN","US","","(217) 544-8473","","","","{Collectibles}","","https://www.cybo.com/US/springfield-illinois/hobby-shop/","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Stockton,CA- Manta.com","822 North Center Street","Stockton","IN","US","","(209) 910-0388","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_27K/hobby_toy_and_game_shops/stockton_ca","","","ddg_pass2","false","true"
"Hobby Stop West on Sylvania Ave in Toledo, OH","1210 W Sylvania Ave inToledo","Toledo","IN","US","","419-471-1108","","","","{Collectibles}","","https://hobby-stores.cmac.ws/hobby-stop-west/271/","","","ddg_pass2","false","true"
"Welcome to Kevin Savage Cards","1545 Holland Rd","Toledo","IN","US","","(866)861-2330","","","","{TCG}","","https://www.kevinsavagecards.com/","","","ddg_pass2","false","true"
"Breaking Bad Sports Cards LLC in Topeka, KS 66606","125 SW Western Ave inTopeka","Topeka","IN","US","","785-431-8627","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/kansas/topeka/sports-card-store/2015515561-breaking-bad-sports-cards-llc","","","ddg_pass2","false","true"
"Rdsportstopeka","1801 SW Wanamaker Rd Ste F19ATopeka","Topeka","IN","US","","(785) 230-5493","","","","{Sports}","","https://www.facebook.com/rdsports2003/","","","ddg_pass2","false","true"
"One Up TCG in Tuscaloosa, AL 35401","506 14th St inTuscaloosa","Tuscaloosa","IN","US","","205-248-2173","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/alabama/tuscaloosa/game-store/2024103293-one-up-tcg","","","ddg_pass2","false","true"
"Apponaug Hobby Shop","","Warwick","IN","US","","(401) 737-5506","","","","{Collectibles}","","https://www.hobbyri.com/","","","ddg_pass2","false","true"
"Mopigs collectibles and custom paint","","Wichita","IN","US","","316-351-3559","","","","{Collectibles}","","https://www.facebook.com/mopigict/","","","ddg_pass2","false","true"
"7th Inning Stretch LLC","","Wilmington","IN","US","","302-598-7765","","","","{Cards}","","https://www.facebook.com/100063660904745/","","","ddg_pass2","false","true"
"Port City Sports Collectibles in Wilmington, NC 28403","4113 Oleander Dr G inWilmington","Wilmington","IN","US","","910-660-4665","","","","{Sports,Collectibles}","","https://www.chamberofcommerce.com/business-directory/north-carolina/wilmington/sports-card-store/2023748153-port-city-sports-collectibles","","","ddg_pass2","false","true"
"Creative Antiques","","Worcester","IN","US","","954-471-3238","","","","{Cards}","","http://www.cromptoncollective.com/antiques","","","ddg_pass2","false","true"
"TCG House of Cards in Worcester, MA 01605","160 Green St inWorcester","Worcester","IN","US","","774-276-7109","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/massachusetts/worcester/trading-card-store/2023860238-tcg-house-of-cards","","","ddg_pass2","false","true"
"baseballcards in Worcester, MA","","Worcester","IN","US","","(508) 755-7002","","","","{Sports,TCG}","","https://www.yellowbot.com/tags/baseballcards/Worcester,+MA/page1.html","","","ddg_pass2","false","true"
"Sports Dome","1000 Massachusetts Street","Lawrence","KS","US","","785-832-0806","","","","{Sports}","","https://www.sportscard-stores.com/store/1079/lawrence/sports-dome","","","ddg_pass2","false","true"
"R and D Collectibles","1501 SW 21st St","Topeka","KS","US","","(785) 233-2510","","","","{Collectibles}","","https://www.sportscard-stores.com/store/981/topeka/r-and-d-collectibles","","","ddg_pass2","false","true"
"Wheatland Antique Mall","2905 SW 29th St","Topeka","KS","US","","(785) 272-4222","","","","{Cards}","","https://www.shopbrookwood.com/wheatland-antique-mall","","","ddg_pass2","false","true"
"Mopig's collectibles and custom paint – Wichita, Kansas","","Wichita","KS","US","","316-351-3559","","","","{Collectibles}","","https://www.lgsfinder.org/kansas/wichita/mopigs-collectibles-and-custom-paint-wichita","","","ddg_pass2","false","true"
"SportingGoods |Wichita,KS- Manta.com","12346 West Hunters View Street","Wichita","KS","US","","(316) 721-3681","","","","{Sports}","","https://www.manta.com/mb_54_B83B5_71K/sporting_goods/wichita_ks","","","ddg_pass2","false","true"
"Sports-Country","2 locations now. Greenwood Mall www.greenwoodmall.com 2625 Scottsville Rd","Owensboro","KY","US","","270-315-9881","","","","{Sports}","","https://www.facebook.com/sportscountrytownesquaremall/","","","ddg_pass2","false","true"
"About Us","2211 Barataria Blvd","New Orleans","LA","US","","504-328-0209","","","","{Cards}","","https://www.westbankhobbies.com/about-us/","","","ddg_pass2","false","true"
"Media Men Cards & Collectibles","3719 Magazine Street","New Orleans","LA","US","","504-912-5290","","","","{TCG,Collectibles}","","https://mediamencardsandcollectibles.com/","","","ddg_pass2","false","true"
"PSA Dealer: House of Cards","2 Mint 3304 West Esplanade Ave N","New Orleans","LA","US","","442-277-4831","","","","{TCG}","","https://www.psacard.com/dealers/detail/house-cards-market-2-mint/5192","","","ddg_pass2","false","true"
"Legends on Jewella Ave in Shreveport, LA","8805 Jewella Ave Ste 131","Shreveport","LA","US","","318-687-6153","","","","{Cards}","","https://sports-cards-dealers.cmac.ws/legends/1105/","","","ddg_pass2","false","true"
"CardVault by Tom Brady","","Boston","MA","US","","617-675-6921","","","","{TCG}","","https://www.lgsfinder.org/massachusetts/boston/cardvault-by-tom-brady-boston","","","ddg_pass2","false","true"
"Massachusetts Sports Card Stores","2752 West Yarmouth","Boston","MA","US","","508-647-5160","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Massachusetts","","","ddg_pass2","false","true"
"The Wizards Duel","675 Centre Street (Route 123) Brockton","Boston","MA","US","","508-584-9572","","","","{Cards}","","https://thewizardsduel.com/","","","ddg_pass2","false","true"
"Bob's Hobbies & Collectibles, Springfield","659 Dickinson St","Springfield","MA","US","","4137812627","","","","{Collectibles}","","https://www.citiservi.com/massachusetts/bob-s-hobbies-collectibles-springfield__4140258_2259.html","","","ddg_pass2","false","true"
"Dinn Bros Trophies Coupon Codes","221 Interstate Drive","Springfield","MA","US","","800-628-9657","","","","{Cards}","","https://www.dontpayfull.com/at/dinntrophy.com","","","ddg_pass2","false","true"
"Gabriella Collectibles store – Worcester, Massachusetts","","Worcester","MA","US","","954-471-3238","","","","{Collectibles}","","https://www.lgsfinder.org/massachusetts/worcester/gabriella-collectibles-store-worcester","","","ddg_pass2","false","true"
"TCG House of Cards","","Worcester","MA","US","","774-276-7109","","","","{TCG}","","https://www.lgsfinder.org/massachusetts/worcester/tcg-house-of-cards-worcester","","","ddg_pass2","false","true"
"Star Hobby","1564 Whitehall Rd inAnnapolis","Annapolis","MD","US","","(410)349-4290","","","","{Collectibles}","","https://businessyab.com/explore/united_states/maryland/anne_arundel_county/3/annapolis/whitehall_road/1564/star_hobby.html","","","ddg_pass2","false","true"
"Maryland","7220 Holabird AveBaltimore","Baltimore","MD","US","","410-288-7044","","","","{Cards}","","http://www.hobbyshopguideusa.com/marylandhobbyshops.htm","","","ddg_pass2","false","true"
"Primetime Sports Collectibles","","Frederick","MD","US","","225-772-5429","","","","{Sports,Collectibles}","","https://www.lgsfinder.org/maryland/frederick/primetime-sports-collectibles-frederick","","","ddg_pass2","false","true"
"Hobby Works #2","","Rockville","MD","US","","(301)468-6330","","","","{Collectibles}","","https://www.realflight.com/on/demandware.store/Sites-realflight-us-Site/default/Stores-Details?storeID=2489","","","ddg_pass2","false","true"
"Bangor Sports Collectables","1372 Union Street inBangor","Bangor","ME","US","","(207) 478-7297","","","","{Sports}","","https://cardshopsnearme.com/maine/bangor-sports-collectables/","","","ddg_pass2","false","true"
"Bangor Sports Collectibles","","Bangor","ME","US","","(207) 478-7297","","","","{Sports,Collectibles}","","https://marketplace.beckett.com/bangorsportscollectibles_1420","","","ddg_pass2","false","true"
"Maine","14 Millett Dr #4 Auburn","Bangor","ME","US","","207-784-6556","","","","{Cards}","","http://www.hobbyshopguideusa.com/mainehobbyshops.htm","","","ddg_pass2","false","true"
"All Star Sportscards & Comics","7241 NW 4th Blvd City:GainesvillePhone : (352) 372-2700","Gainesville","ME","US","","(352) 372-2700","","","","{Sports,Comics,TCG}","","https://cardshopsnearme.com/florida/all-star-sportscards-comics/","","","ddg_pass2","false","true"
"Don Hontz","578 Brighton Avenue","Portland","ME","US","","207-772-0625","","","","{Cards}","","https://www.sportscard-stores.com/store/45/portland/don-hontz","","","ddg_pass2","false","true"
"Sports Cards & Collectibles Show","","Wilmington","ME","US","","302-983-2636","","","","{Sports,TCG,Collectibles}","","https://www.facebook.com/p/Sports-Cards-Collectibles-Show-100065434753273/","","","ddg_pass2","false","true"
"L.T.'s Hobbies & Games","4205 Miller Rd Suite C14Flint","Flint","MI","US","","810-820-3783","","","","{Games}","","https://www.lthobbies.com/","","","ddg_pass2","false","true"
"flint for sale ""baseball cards""","","Flint","MI","US","","(800)220-9683","","","","{Sports,TCG}","","https://flint.craigslist.org/search/sss?query=baseball+cards","","","ddg_pass2","false","true"
"All-Star Sportscards Apparel & Memorabilia","2035 38th Street SE #C","Grand Rapids","MI","US","","616-247-1330","","","","{Sports,TCG,Collectibles}","","https://www.sportscard-stores.com/store/248/grand-rapids/all-star-sportscards-apparel-memorabilia","","","ddg_pass2","false","true"
"Michigan Sports Card Stores","","Lansing","MI","US","","248-559-3030","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Michigan","","","ddg_pass2","false","true"
"BrightonCollectiblesAmphora Drops Necklace at Mall of America® in...","","Bloomington","MN","US","","952-854-8043","","","","{Collectibles}","","https://shop.mallofamerica.com/product/amphora-drops-necklace-brighton-8d5d72","","","ddg_pass2","false","true"
"Carr's Hobby Shop on Superior St in Duluth, MN","2009 W Superior St inDuluth","Duluth","MN","US","","218-722-7129","","","","{Collectibles}","","https://hobby-stores.cmac.ws/carrs-hobby-shop/3633/","","","ddg_pass2","false","true"
"Hot Comics and Collectibles","","Minneapolis","MN","US","","612-926-1811","","","","{Comics,Collectibles}","","https://www.facebook.com/HotComicsandCollectibles/","","","ddg_pass2","false","true"
"Pat's Old House of Antiques 612-926-1811","","Minneapolis","MN","US","","612-926-1811","","","","{Cards}","","https://www.patsoldhouseofantiques.com/","","","ddg_pass2","false","true"
"Hobbytown Usa on Peachtree Dr in Columbia, MO","3906 Peachtree Dr","Columbia","MO","US","","573-817-0698","","","","{Collectibles}","","https://hobby-stores.cmac.ws/hobbytown-usa/1325/","","","ddg_pass2","false","true"
"TM Memorabilia in Columbia, MO 65203","2300 Bernadette Dr inColumbia","Columbia","MO","US","","636-346-9940","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/missouri/columbia/sports-memorabilia-store/2015496400-tm-memorabilia","","","ddg_pass2","false","true"
"5C Gaming / The Card Shop","","Springfield","MO","US","","417-771-5176","","","","{TCG}","","https://www.lgsfinder.org/missouri/springfield/5c-gaming-the-card-shop-springfield--b2999296-73fd-4ef5-9517-f1d0ef0e0bec","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Springfield,MO- Manta.com","","Springfield","MO","US","","(417) 766-9421","","","","{Games,Collectibles}","","https://www.manta.com/mb_55_B63B1000_BQ1/hobby_toy_and_game_shops/springfield_mo","","","ddg_pass2","false","true"
"Gift Shops |SaintLouis,MO- Manta.com","","St Louis","MO","US","","(314) 345-0924","","","","{Cards}","","https://www.manta.com/mb_55_B63B302W_BOV/gift_shop/saint_louis_mo","","","ddg_pass2","false","true"
"GiftShops|SaintLouis,MO- Manta.com","","St Louis","MO","US","","(314) 345-0924","","","","{Cards}","","https://www.manta.com/mb_55_B63B302W_BOV/gift_shop/saint_louis_mo","","","ddg_pass2","false","true"
"Southern Hobby St Louis","10806 Ambassador Blvd","St Louis","MO","US","","800-558-7060","","","","{Collectibles}","","https://www.sportscard-stores.com/store/1053/st-louis/southern-hobby-st-louis","","","ddg_pass2","false","true"
"Mississippi","11370 Highway 49 #HGulfport","Gulfport","MS","US","","228-864-4877","","","","{Cards}","","http://hobbyshopguideusa.com/mississippihobbyshops.htm","","","ddg_pass2","false","true"
"Hobby, Toy, andGameShops|Hattiesburg,MS- Manta.com","","Hattiesburg","MS","US","","(601) 602-4736","","","","{Games,Collectibles}","","https://www.manta.com/mb_54_B63B1_AUH/hobby_toy_and_game_shops/hattiesburg_ms","","","ddg_pass2","false","true"
"One Up TCG Hattiesburg","","Hattiesburg","MS","US","","601-336-5532","","","","{TCG}","","https://www.lgsfinder.org/mississippi/hattiesburg/one-up-tcg-hattiesburg-hattiesburg","","","ddg_pass2","false","true"
"Mississippi Hobby Shops","1046 3711 Standing Pine Rd Carthage","Jackson","MS","US","","(601) 259-1046","","","","{Collectibles}","","https://www.localhobbyshops.net/Mississippi/","","","ddg_pass2","false","true"
"Sportscards International Jackson MS, 39216","1992 and incorporated in Mississippi. Current estimates show this company has an annual revenue of 65000 and employs a staff of approximately 1. Contact Sportscards International Inc 3220 North State StreetJackson","Jackson","MS","US","","(601) 366-1115","","","","{Sports,TCG}","","https://www.manta.com/c/mm417zq/sportscards-international-inc","","","ddg_pass2","false","true"
"Shopping|Southaven,MS- Manta.com","","Southaven","MS","US","","(662) 912-4110","","","","{Cards}","","https://www.manta.com/mb_53_B6_B0M/shopping/southaven_ms","","","ddg_pass2","false","true"
"GET EXCITED Cards & Collectibles – Billings, Montana","","Billings","MT","US","","406-534-4810","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/montana/billings/get-excited-cards-collectibles-billings","","","ddg_pass2","false","true"
"Bozeman Sports Cards","","Bozeman","MT","US","","406-253-8098","","","","{Sports,TCG}","","https://www.lgsfinder.org/montana/bozeman/bozeman-sports-cards-bozeman","","","ddg_pass2","false","true"
"Action Cards and Collectibles – Great Falls, Montana","","Great Falls","MT","US","","406-453-6629","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/montana/great-falls/action-cards-and-collectibles-great-falls","","","ddg_pass2","false","true"
