"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Lucky's Card Shop in Greensboro, NC 27407","3929 W Gate City Blvd inGreensboro","Greensboro","IN","US","","(336) 781-8694","","","","{TCG}","","https://www.chamberofcommerce.com/united-states/north-carolina/greensboro/trading-card-store/45205241-lucky-s-card-shop","","","ddg_targeted","false","true"
"Shep's Cards & Collectibles in Hendersonville, TN 37075","102 Glen Oak Blvd Suite 40 inHendersonville","Hendersonville","IN","US","","615-757-3151","","","","{TCG,Collectibles}","","https://www.chamberofcommerce.com/business-directory/tennessee/hendersonville/sports-card-store/45826600-shep-s-cards-collectibles","","","ddg_targeted","false","true"
"Storage Unit Auction in Hendersonville, TN at New Shackle Self","91006 92 New Shackle Island Rd","Hendersonville","IN","US","","138158-4910","","","","{Cards}","","https://storageauctions.com/auction-unit/unit-details/491006","","","ddg_targeted","false","true"
"Hickory Cards, Games & Comics in Hickory, NC 28602","","Hickory","IN","US","","(828) 569-2227","","","","{Comics,TCG,Games}","","https://www.chamberofcommerce.com/united-states/north-carolina/hickory/hobby-store/2006711416-hickory-cards-games-comics","","","ddg_targeted","false","true"
"Get DIRECTV in High Point, NC","","High Point","IN","US","","855-690-9884","","","","{Cards}","","https://www.americantv.com/tv/north-carolina/h/high-point/","","","ddg_targeted","false","true"
"marticards in High Point, NC 27262","988 Nottingham Rd inHighPoint","High Point","IN","US","","336-880-0762","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/north-carolina/high-point/novelty-store/2016347004-marticards","","","ddg_targeted","false","true"
"Get DIRECTV in Huntersville, NC","","Huntersville","IN","US","","855-690-9884","","","","{Cards}","","https://www.americantv.com/tv/north-carolina/h/huntersville/","","","ddg_targeted","false","true"
"Silver Slugger Coins & Cards","","Idaho Falls","IN","US","","(208) 497-0001","","","","{TCG}","","https://www.allbiz.com/business/silver-slugger-coins-cards-208-497-0001","","","ddg_targeted","false","true"
"Indiana Card Shops","1450 Main St","Indianapolis","IN","US","","(765)495-7993","","","","{TCG}","","https://dpmsportcards.com/indiana-card-shops/","","","ddg_targeted","false","true"
"Indiana Sports Card Stores","","Indianapolis","IN","US","","812-482-6640","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Indiana","","","ddg_targeted","false","true"
"Indy Card Exchange","","Indianapolis","IN","US","","(317) 254-8681","","","","{TCG}","","https://www.allbiz.com/business/indy-card-exchange-317-254-8681","","","ddg_targeted","false","true"
"Balena and Abrams Sports Collectibles","75 Ashford Place","Iowa City","IN","US","","319-541-9762","","","","{Sports,Collectibles}","","https://www.sportscard-stores.com/store/282/iowa-city/balena-and-abrams-sports-collectibles","","","ddg_targeted","false","true"
"Grand Slam Sports Cards","7526 Located at 211 Henderson Dr inJacksonville","Jacksonville","IN","US","","910-346-7526","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/59/jacksonville/grand-slam-sports-cards","","","ddg_targeted","false","true"
"Guild Gaming","5 with 11 review.Unbound Gaming is located at 102 Western Blvd inJacksonville","Jacksonville","IN","US","","910-238-2335","","","","{Cards}","","https://www.facebook.com/GuildGamingStore/","","","ddg_targeted","false","true"
"Instagram","9105 Mendenhall Mall Road Suite 321Juneau","Juneau","IN","US","","907-523-7949","","","","{Cards}","","https://coops907.square.site/","","","ddg_targeted","false","true"
"Storage Unit Auction in Kingsport, TN at 24 Hr Self Storage -","59493 2020 N John B Dennis Hwy","Kingsport","IN","US","","159493 2020","","","","{Sports}","","https://storageauctions.com/auction-unit/unit-details/159493","","","ddg_targeted","false","true"
"Collectors Choice","6826 Maynardville Pike","Knoxville","IN","US","","865-925-2646","","","","{Cards}","","https://www.sportscard-stores.com/store/502/knoxville/collectors-choice","","","ddg_targeted","false","true"
"Shopping Retail Games Gauntlet","","Laramie","IN","US","","307-223-1603","","","","{Games}","","https://www.visitlaramie.org/listing/cardhalla/470/","","","ddg_targeted","false","true"
"Contact Us","","Las Vegas","IN","US","","877.551.7778","","","","{Cards}","","https://www.mgmresorts.com/en/company/contact-us.html","","","ddg_targeted","false","true"
"Phantom Cards & Collectibles in Los Angeles, CA 90012","232 E 2nd St F inLosAngeles","Los Angeles","IN","US","","213-660-6820","","","","{TCG,Collectibles}","","https://www.chamberofcommerce.com/business-directory/california/los-angeles/trading-card-store/2023455308-phantom-cards-collectibles","","","ddg_targeted","false","true"
"Lone Star Sports Collectibles","4825 50th st. Suite C in the Southwest Plaza to browse through their collection ofsportscards","Lubbock","IN","US","","(806) 792-5616","","","","{Sports,Collectibles}","","https://www.allbiz.com/business/lone-star-sports-collectibles-806-792-5616","","","ddg_targeted","false","true"
"MADISON SPORTS CARDS","","Madison","IN","US","","608-313-4595","","","","{Sports,TCG}","","https://www.madisonsportscards.com/","","","ddg_targeted","false","true"
"JT Sports Collectibles","700 Sandy Plains Rd Suite B6Marietta","Marietta","IN","US","","(770) 427-2220","","","","{Sports,Collectibles}","","https://www.facebook.com/JtSportsCollectibles/","","","ddg_targeted","false","true"
"Maui Sports Cards in Kahului, HI 96732","340 Hana Hwy C in Kahului","Maui","IN","US","","808-227-6505","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/hawaii/kahului/sports-card-store/2032883373-maui-sports-cards","","","ddg_targeted","false","true"
"Best 10 Pokemon Card Buy Sell Trade in Collierville, TN with Reviews","2235 Whitten Rd· Memphis","Memphis","IN","US","","(901) 305-0525","","","","{Pokemon,TCG}","","","","","ddg_targeted","false","true"
"Best 12 Comic Books in Memphis, TN with Reviews","3620 Austin Peay Hwy · Memphis","Memphis","IN","US","","(901) 382-8623","","","","{Comics}","","","","","ddg_targeted","false","true"
"Best 9 Sports Cards Memorabilia in Memphis, TN with Reviews","2235 Whitten Rd· Memphis","Memphis","IN","US","","(901) 305-0525","","","","{Sports,TCG,Collectibles}","","","","","ddg_targeted","false","true"
"Storage Unit Auction in Memphis, TN at Fairgrounds Self Storage","45760 2472 Southern Ave","Memphis","IN","US","","125321-4457","","","","{Cards}","","https://storageauctions.com/auction-unit/unit-details/445760","","","ddg_targeted","false","true"
"Storage Unit Auction in Memphis, TN at Lucky Self Storage ends","63011 325 GE Patterson Avenue","Memphis","IN","US","","158949-5630","","","","{Cards}","","https://storageauctions.com/auction-unit/unit-details/563011","","","ddg_targeted","false","true"
"Hot Corner Sports Cards","6750 E Main St #112","Mesa","IN","US","","(480) 396-0442","","","","{Sports,TCG}","","https://hotcornersportscards.com/","","","ddg_targeted","false","true"
"BaseballSportsCardsand Memorabilia |Florida- Manta.com","","Miami","IN","US","","(305) 232-6018","","","","{Sports,TCG,Collectibles}","","https://www.manta.com/mb_45_B63E7EW4_10/baseball_sports_cards_and_memorabilia/florida","","","ddg_targeted","false","true"
"Hobby Hole","","Montgomery","IN","US","","(334) 777-4162","","","","{Collectibles}","","https://www.keepupcards.com/shop/hobby-hole-montgomery-al","","","ddg_targeted","false","true"
"Storage Unit Auction in Murfreesboro, TN at Northboro Storage","52051 405 West Northfield Boulevard","Murfreesboro","IN","US","","155777-5520","","","","{Cards}","","https://storageauctions.com/auction-unit/unit-details/552051","","","ddg_targeted","false","true"
"Grand Slam Sports Cards in Nampa, ID 83651","2108 Caldwell Blvd ste 113 inNampa","Nampa","IN","US","","208-546-0075","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/idaho/nampa/trading-card-store/2026677465-grand-slam-sports-cards","","","ddg_targeted","false","true"
"Deans Dugout","2035 south washington street suite 155","Naperville","IN","US","","630-527-8888","","","","{Cards}","","https://www.sportscard-stores.com/store/567/naperville/deans-dugout","","","ddg_targeted","false","true"
"Ninjacat Card Shop","710 East Ogden Avenue Suite 170NapervilleIL","Naperville","IN","US","","(708) 796-5445","","","","{TCG}","","https://yellow-pages.us.com/illinois/naperville/ninjacat-card-shop-b38029856","","","ddg_targeted","false","true"
"Athlon Sports Collectibles","","Nashville","IN","US","","615-514-0747","","","","{Sports,Collectibles}","","https://sports-cards-dealers.cmac.ws/athlon-sports-collectibles-retail/2412/","","","ddg_targeted","false","true"
"Map and Directions to The Cardsmiths in New Haven, CT 06512","6227 230 Main Street EastHaven","New Haven","IN","US","","203-466-6227","","","","{TCG}","","https://www.merchantcircle.com/business/The.Cardsmiths.203-466-6227","","","ddg_targeted","false","true"
"About","4725 South 131st StOmaha","Omaha","IN","US","","402.807.5220","","","","{Cards}","","https://www.thecardshopomaha.com/about/","","","ddg_targeted","false","true"
"Orlando Sportscards South in Orlando, FL 32837","","Orlando","IN","US","","407-240-0384","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/florida/orlando/sports-memorabilia-store/2000131215-orlando-sportscards-south","","","ddg_targeted","false","true"
"Carta Magica Ottawa in Ottawa, ON K1K 3B7","1179 St. Laurent Blvd inOttawa","Ottawa","IN","US","","613-746-9099","","","","{MTG}","","https://canada.chamberofcommerce.com/business-directory/ontario/ottawa/trading-card-store/804098-carta-magica-ottawa","","","ddg_targeted","false","true"
"Best of the Best in Sportscards","","Pearl City","IN","US","","(808) 486-7874","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/1317/pearl-city/best-best-sportscards","","","ddg_targeted","false","true"
"Baseball Card City","59 were here. Est","Peoria","IN","US","","309-691-7109","","","","{Sports,TCG}","","https://www.facebook.com/baseballcardcity/","","","ddg_targeted","false","true"
"Don's Sports Card Center in Portland, ME 04102","578 Brighton Ave inPortland","Portland","IN","US","","207-772-0625","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/maine/portland/collectibles-store/3320023-don-s-sports-card-center","","","ddg_targeted","false","true"
"Don's Sports Card Center on Brighton Ave in Portland, ME","578 Brighton Ave","Portland","IN","US","","207-772-0625","","","","{Sports,TCG}","","https://sports-cards-dealers.cmac.ws/dons-sports-card-center/1298/","","","ddg_targeted","false","true"
"Maine Sports Card Stores","","Portland","IN","US","","(781)665-3311","","","","{Sports,TCG}","","https://www.sportscard-stores.com/directory/Maine","","","ddg_targeted","false","true"
"Heroes Magic & Sports Cards","513 Main St inRapidCity","Rapid City","IN","US","","605-716-0273","","","","{Sports,MTG,TCG}","","https://www.visitrapidcity.com/listing/heroes-magic-&-sports-cards/1046/","","","ddg_targeted","false","true"
"Heroes Magic & Sports Cards in Rapid City, SD 57701","513 Main St inRapidCity","Rapid City","IN","US","","605-716-0273","","","","{Sports,MTG,TCG}","","https://www.chamberofcommerce.com/business-directory/south-dakota/rapid-city/sports-card-store/2005454315-heroes-magic-sports-cards","","","ddg_targeted","false","true"
"Golden Eagle Comics & Games","13 StoresSports Card Shops in Reading","Reading","IN","US","","610-779-5282","","","","{Comics,Games}","","https://www.facebook.com/goldeneaglecomics/","","","ddg_targeted","false","true"
"WeTheHobby","23 Arlington Street","Rochester","IN","US","","(585) 730-5819","","","","{Collectibles}","","https://www.thisisroc.com/roc-business/wethehobby/","","","ddg_targeted","false","true"
"Robin's Nest","3925 E State St inRockford","Rockford","IN","US","","815-395-0526","","","","{Cards}","","https://www.facebook.com/RobinsNestHobbyCollectibles/","","","ddg_targeted","false","true"
"Cosmic Card Shop in Salem, OR 97301","431 Ferry St SE inSalem","Salem","IN","US","","971-332-0286","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/oregon/salem/sports-card-store/2023427579-cosmic-card-shop","","","ddg_targeted","false","true"
"Cards and Comics Central","5424 Geary Blvd","San Francisco","IN","US","","415-668-3544","","","","{Comics,TCG}","","https://cccentralsf.com/","","","ddg_targeted","false","true"
"Stevens Creek Sports Cards","","San Jose","IN","US","","(408) 243-1120","","","","{Sports,TCG}","","https://www.facebook.com/100063475632665/","","","ddg_targeted","false","true"
"JR's Sports cards plus + in Savannah, GA 31404","1706 E 60th St inSavannah","Savannah","IN","US","","(912) 438-7659","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/united-states/georgia/savannah/sports-card-store/27752140-jr-s-sports-cards-plus","","","ddg_targeted","false","true"
"Triple Play Sports Cards","3816 S. Western Ave","Sioux Falls","IN","US","","605-332-4815","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/1225/sioux-falls/triple-play-sports-cards","","","ddg_targeted","false","true"
"Paul's Coins and Postcards","2620 S. Michigan ST","South Bend","IN","US","","574-233-8540","","","","{TCG}","","https://www.sportscard-stores.com/store/948/south-bend/pauls-coins-and-postcards","","","ddg_targeted","false","true"
"Bluff City Memorabilia","7 were here. Visit us at 5915 Getwell Rd Ste A4SouthavenMS38672 We sell...Discover the best places to buy","Southaven","IN","US","","662-655-5162","","","","{Collectibles}","","https://www.facebook.com/bluffcitymemorabilia/","","","ddg_targeted","false","true"
"Bluff City Memorabilia in Southaven, MS 38672","5915 Getwell Rd STE A4 inSouthaven","Southaven","IN","US","","662-655-5162","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/mississippi/southaven/sports-card-store/2025631209-bluff-city-memorabilia","","","ddg_targeted","false","true"
"Gift, Novelty, and SouvenirShops|Southaven,MS- Manta.com","","Southaven","IN","US","","(662) 349-9150","","","","{Cards}","","https://www.manta.com/mb_54_B63B3_B0M/gift_novelty_and_souvenir_shops/southaven_ms","","","ddg_targeted","false","true"
"Cleve's Sports Cards","","Springdale","IN","US","","(479) 927-0067","","","","{Sports,TCG}","","https://www.allbiz.com/business/cleves-sports-cards-479-927-0067","","","ddg_targeted","false","true"
"2 Guys Sports Cards in Springfield, IL 62702","2 GuysSportsCards2 GuysSportsCardsis located at 1939 E Sangamon Ave inSpringfield","Springfield","IN","US","","217-679-1102","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/illinois/springfield/sports-card-store/2023921538-2-guys-sports-cards","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","St Paul","IN","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/minnesota/st_paul.html","","","ddg_targeted","false","true"
"Shoe & Sneaker StoreinStPetersburg| JDSportsat Tyrone Square","","St Petersburg","IN","US","","(727) 343-5434","","","","{Sports}","","https://stores.jdsports.com/fl/stpetersburg/tyrone-square.html","","","ddg_targeted","false","true"
"GG Cards & Breaks in Syracuse, NY 13208","639 Delmar Pl inSyracuse","Syracuse","IN","US","","315-412-0999","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/new-york/syracuse/sports-card-store/2015027735-gg-cards-breaks","","","ddg_targeted","false","true"
"AMS Sports Cards in Tempe, AZ 85281","1934 E University Dr inTempe","Tempe","IN","US","","480-219-8399","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/arizona/tempe/trading-card-store/2023755120-ams-sports-cards","","","ddg_targeted","false","true"
"GiftShops|TomsRiver,NJ- Manta.com","","Toms River","IN","US","","(908) 936-1693","","","","{Cards}","","https://www.manta.com/mb_55_B63B302W_D9A/gift_shop/toms_river_nj","","","ddg_targeted","false","true"
"Wally's Pro Sports Cards","8955 or visit us in store at 2646 E Hastings St","Vancouver","IN","US","","(604) 255-8955","","","","{Sports,TCG}","","https://www.wallyscards.ca/","","","ddg_targeted","false","true"
"B&B Cards and Collectibles","4239 Holland Road","Virginia Beach","IN","US","","757-495-5523","","","","{TCG,Collectibles}","","https://www.facebook.com/BBCardsCollectibles/","","","ddg_targeted","false","true"
"Warwick Gift Shop","15 years or so and we always like to check out thelocalgamestorecommunities to see what new games are on the horizon. Pat is one of the most impressive store owners and operators I have ever had the pleasure of meeting","Warwick","IN","US","","(401) 738-4550","","","","{Cards}","","https://stores.hallmark.com/ri/warwick/the-paper-store-of-warwick-warwick-ri-028976.html","","","ddg_targeted","false","true"
"The Card Shop NC","8 trading card shopsfound in Winston–Salem","Winston-Salem","IN","US","","743-999-3354","","","","{TCG}","","https://www.facebook.com/Thecardshopnc/","","","ddg_targeted","false","true"
"The Card Shop NC in Winston Salem, NC 27103","1583 Hanes Mall Blvd inWinstonSalem","Winston-Salem","IN","US","","743-999-3354","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/north-carolina/winston-salem/trading-card-store/2014683436-the-card-shop-nc","","","ddg_targeted","false","true"
"Find a Dealer – DecisionTradingCards","","Kansas City","KS","US","","(316) 425-1938","","","","{TCG}","","https://www.decision2016tradingcards.com/pages/find-a-dealer","","","ddg_targeted","false","true"
"Amy's HallmarkShop-Olathe,KS66062","","Olathe","KS","US","","(913) 390-0142","","","","{Cards}","","","","","ddg_targeted","false","true"
"Unopenedpackman Sports Cards","","Olathe","KS","US","","913-225-0232","","","","{Sports,TCG}","","https://www.lgsfinder.org/kansas/olathe/unopenedpackman-sports-cards-olathe","","","ddg_targeted","false","true"
"Used MerchandiseStores|Olathe,KS- Manta.com","2049 East Santa Fe Street","Olathe","KS","US","","(913) 710-4181","","","","{Cards}","","https://www.manta.com/mb_54_B63A4_6VZ/used_merchandise_stores/olathe_ks","","","ddg_targeted","false","true"
"Home","15074 Antioch Road","Overland Park","KS","US","","(800) 932-3667","","","","{Cards}","","https://www.allstarcardsinc.com/","","","ddg_targeted","false","true"
"PSA Dealer: The Baseball Card Store LLC","","Overland Park","KS","US","","(913) 962-1924","","","","{Sports,TCG}","","https://www.psacard.com/dealers/detail/baseball-card-store-llc/3302","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Topeka","KS","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/kansas/topeka.html","","","ddg_targeted","false","true"
"Rocks Dugout Sports Cards","3232 North Rock Road","Wichita","KS","US","","316-682-7902","","","","{Sports,TCG}","","https://rocksdugout.com/","","","ddg_targeted","false","true"
"Grubbmasters Card Shop","","Bowling Green","KY","US","","270-904-4933","","","","{TCG}","","https://www.lgsfinder.org/kentucky/bowling-green/grubbmasters-card-shop-bowling-green","","","ddg_targeted","false","true"
"Sports Memorabilia & Autographed Sports Collectibles","","Bowling Green","KY","US","","(800) 793-9793","","","","{Sports,Collectibles}","","https://www.sportscollectibles.com/sports-memorabilia-collectibles-stores/kentucky/bowling_green.html","","","ddg_targeted","false","true"
"Steve's Sports Cards","","Bowling Green","KY","US","","270-843-0183","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/1119/bowling-green/steves-sports-cards","","","ddg_targeted","false","true"
"Louisville Sports Cards","","Louisville","KY","US","","502-276-1631","","","","{Sports,TCG}","","https://www.lgsfinder.org/kentucky/louisville/louisville-sports-cards-louisville","","","ddg_targeted","false","true"
"AJ's Sports Cards in Baton Rouge, LA 70809","3348 Drusilla Ln STE 11C inBatonRouge","Baton Rouge","LA","US","","225-831-4508","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/louisiana/baton-rouge/sports-card-store/2023602883-aj-s-sports-cards","","","ddg_targeted","false","true"
"Southeast Cards & Comics","1152 S Acadian Thruway","Baton Rouge","LA","US","","(225) 931-1901","","","","{Comics,TCG}","","https://secardsandcomics.com/","","","ddg_targeted","false","true"
"Jerry's RookieShop-Boise,IdahoOxford Book Haven","3021 W State St","Boise","LA","US","","2083383828","","","","{Cards}","","https://catalogooxford.es/jerrys-rookie-shop/","","","ddg_targeted","false","true"
"Anubis Games & Hobby","","Lafayette","LA","US","","337-331-3898","","","","{Games,Collectibles}","","https://www.facebook.com/AnubisGameHobby/","","","ddg_targeted","false","true"
"Cajun Gamer in Lafayette, LA 70507","","Lafayette","LA","US","","337-331-3898","","","","{Games}","","https://www.chamberofcommerce.com/business-directory/louisiana/lafayette/trading-card-store/2011475747-cajun-gamer","","","ddg_targeted","false","true"
"PokéNOLA Collectibles in Metairie, LA 70003","5928 W Metairie Ave Ste 1 in Metairie","New Orleans","LA","US","","504-302-2136","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/louisiana/metairie/game-store/2023865486-pokenola-collectibles","","","ddg_targeted","false","true"
"SportsCards","","Shreveport","LA","US","","318-671-4991","","","","{Sports,TCG}","","https://www.lgsfinder.org/louisiana/shreveport/sportscards-louisiana-shreveport","","","ddg_targeted","false","true"
"MarathonSports-Cambridge02138","","Cambridge","MA","US","","(617) 354-4161","","","","{Sports}","","https://www.locally.com/store/13729/marathon-sports-cambridge","","","ddg_targeted","false","true"
"Welcome To Our Game Store","","Cambridge","MA","US","","617-714-4108","","","","{Games}","","https://amayabroscomics.tcgplayerpro.com/","","","ddg_targeted","false","true"
"Coin Exchange Inc.","524 Allen Street","Springfield","MA","US","","413-732-7839","","","","{Cards}","","https://www.sportscard-stores.com/store/479/springfield/coin-exchange-inc","","","ddg_targeted","false","true"
"Dave's Sports Cards","4017 Fallstaff Rd","Baltimore","MD","US","","410-764-0280","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/560/baltimore/daves-sports-cards","","","ddg_targeted","false","true"
"Tournament City Games","","Frederick","MD","US","","301-401-8202","","","","{Games}","","https://www.tournamentcitygames.gg/","","","ddg_targeted","false","true"
"Don's Sports Card Center","","Portland","ME","US","","207-772-0625","","","","{Sports,TCG}","","https://www.lgsfinder.org/maine/portland/dons-sports-card-center-portland","","","ddg_targeted","false","true"
"ChampsSportsin 3175 28th St. SE.GrandRapids,Michigan","3175 28th St","Grand Rapids","MI","US","","(616) 957-9289","","","","{Sports}","","https://stores.champssports.com/mi/grandrapids/3175-28th-st.-se.-15091.html","","","ddg_targeted","false","true"
"Legends Fan Shop","3661 28th St","Grand Rapids","MI","US","","(616) 940-1676","","","","{Cards}","","https://www.legendsfanshop.com/","","","ddg_targeted","false","true"
"Card Shops","137 N Park St Ste 103Kalamazoo","Kalamazoo","MI","US","","2692814796","","","","{TCG}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=810","","","ddg_targeted","false","true"
"Fanfare","","Kalamazoo","MI","US","","(269) 349-8866","","","","{Cards}","","https://fanfareland.com/","","","ddg_targeted","false","true"
"The Locker Room","4037 South Westnedge AVE","Kalamazoo","MI","US","","269 599-3419","","","","{Cards}","","https://www.sportscard-stores.com/store/147/kalamazoo/locker-room","","","ddg_targeted","false","true"
"Higbee Enterprises","4405 West Saginaw","Lansing","MI","US","","517-488-0270","","","","{Cards}","","https://www.sportscard-stores.com/store/711/lansing/higbee-enterprises","","","ddg_targeted","false","true"
"Legends Sports and Games","3115 28th St SE Grand RapidsMI49512","Lansing","MI","US","","517-321-0068","","","","{Sports,Games}","","https://www.sportscard-stores.com/store/831/lansing/legends-sports-and-games","","","ddg_targeted","false","true"
"Field of Dreams","156 E. Broadway Mall Of America","Bloomington","MN","US","","952-858-9331","","","","{Cards}","","https://www.sportscard-stores.com/store/628/bloomington/field-dreams","","","ddg_targeted","false","true"
"Three Stars Sportscards, 8806 Lyndale Avenue S, Bloomington, MN","8806 Lyndale Ave SBloomingtonMN55420 Phone 952-513-7166 Little Canada store - 2682 Rice St Little Canada","Bloomington","MN","US","","952-513-7166","","","","{Sports,TCG}","","https://www.findglocal.com/US/Bloomington/372906738264/Three-Stars-Sportscards","","","ddg_targeted","false","true"
"Collector's Connection","","Duluth","MN","US","","(218) 726-1360","","","","{Cards}","","https://www.facebook.com/CollectorsConnectionDuluth/","","","ddg_targeted","false","true"
"Collector's Connection Ii","1600 Miller Trunk Hwy Ste","Duluth","MN","US","","218-726-1360","","","","{Cards}","","https://www.sportscard-stores.com/store/488/duluth/collectors-connection-ii","","","ddg_targeted","false","true"
"Duluth Trading Company","2024 300 East Superior StreetDuluth","Duluth","MN","US","","(218) 481-7580","","","","{TCG}","","https://www.keepupcards.com/shop/duluth-trading-company-duluth-mn","","","ddg_targeted","false","true"
"Sports Collectibles","","Minneapolis","MN","US","","(952) 855-4005","","","","{Sports,Collectibles}","","https://www.absolutesportscardsmn.com/","","","ddg_targeted","false","true"
"Coulee Cards & Gaming","","Rochester","MN","US","","507-258-4770","","","","{TCG}","","https://www.lgsfinder.org/minnesota/rochester/coulee-cards-gaming-rochester","","","ddg_targeted","false","true"
"Coulee Cards & Gaming in Rochester, MN 55901","162 17th Ave NW #36 inRochester","Rochester","MN","US","","507-258-4770","","","","{TCG}","","https://www.chamberofcommerce.com/business-directory/minnesota/rochester/store/2023985129-coulee-cards-gaming","","","ddg_targeted","false","true"
"TradingCardAttic","","Rochester","MN","US","","3862813149","","","","{TCG}","","https://www.tradingcardatticdaytona.com/","","","ddg_targeted","false","true"
"Triple B Collectibles in Saint Paul, MN 55102","626 Armstrong Ave W Suite 110 in SaintPaul","St Paul","MN","US","","651-502-5939","","","","{Collectibles}","","https://www.chamberofcommerce.com/business-directory/minnesota/saint-paul/sports-card-store/38672963-triple-b-collectibles","","","ddg_targeted","false","true"
"The Dugout","","Columbia","MO","US","","(573) 442-5116","","","","{Cards}","","https://www.sportscard-stores.com/store/1165/columbia/dugout","","","ddg_targeted","false","true"
"Action Sports Cards","5243 Northeast Antioch Road","Kansas City","MO","US","","816-525-6455","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/201/kansas-city/action-sports-cards","","","ddg_targeted","false","true"
"Sets","136 E Pershing St","Springfield","MO","US","","(417)7715176","","","","{Cards}","","https://cardshopmissouri.tcgplayerpro.com/groups/pokemon","","","ddg_targeted","false","true"
"Sports Card Dugout in Saint Louis, MO 63119","8041 Watson Rd Suite B inSaintLouis","St Louis","MO","US","","314-963-9666","","","","{Sports,TCG}","","https://www.chamberofcommerce.com/business-directory/missouri/saint-louis/sports-memorabilia-store/3744184-sports-card-dugout","","","ddg_targeted","false","true"
"P&T Trading Cards & Collectibles","","Gulfport","MS","US","","228-206-0884","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/mississippi/gulfport/pt-trading-cards-collectibles-gulfport","","","ddg_targeted","false","true"
"P&T Trading Cards & Collectibles – Gulfport, Mississippi ...","","Gulfport","MS","US","","228-206-0884","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/mississippi/gulfport/pt-trading-cards-collectibles-gulfport","","","ddg_targeted","false","true"
"Play And Talk Gulfport Outlet Mall","","Gulfport","MS","US","","228-239-9526","","","","{Cards}","","https://www.lgsfinder.org/mississippi/gulfport/play-and-talk-gulfport-outlet-mall-video-games-pokemon-cards-anime-gulfport","","","ddg_targeted","false","true"
"Van's Comics, Cards and Games","731 South Pear Orchard Road","Jackson","MS","US","","(601) 898-9950","","","","{Comics,TCG,Games}","","https://vansccg.com/","","","ddg_targeted","false","true"
"Bluff City Cards & Sports Memorabilia","5915 Getwell Rd STE A4Southaven","Southaven","MS","US","","(662) 655-5162","","","","{Sports,TCG,Collectibles}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=1266","","","ddg_targeted","false","true"
"KwikShop-Southaven,MS38671","","Southaven","MS","US","","(662) 349-1470","","","","{Cards}","","","","","ddg_targeted","false","true"
"GET EXCITED Cards & Collectibles","","Billings","MT","US","","406-534-4810","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/montana/billings/get-excited-cards-collectibles-billings","","","ddg_targeted","false","true"
"Kab Sports Cards & Collectables","2059 BROADWATER AVE","Billings","MT","US","","(406) 702-1509","","","","{Sports,TCG}","","http://kabsportscards.com/","","","ddg_targeted","false","true"
"Trading Card Shop","","Billings","MT","US","","(406) 534-4810","","","","{TCG}","","https://www.getexcitedcc.com/shop-trading-cards","","","ddg_targeted","false","true"
"Action Cards and Collectibles","","Great Falls","MT","US","","406-453-6629","","","","{TCG,Collectibles}","","https://www.lgsfinder.org/montana/great-falls/action-cards-and-collectibles-great-falls","","","ddg_targeted","false","true"
"His and Hers Coins","622 Central Ave","Great Falls","MT","US","","406-761-5475","","","","{Cards}","","https://www.sportscard-stores.com/store/715/great-falls/his-and-hers-coins","","","ddg_targeted","false","true"
